date,country,E1_contagio,E2_tend_contagio,E3_presion_hosp,E4_tend_hosp,E5_restriccion,E6_tend_socioec,E7_preocupacion,A1_work,A2_school,A3_ptrans,A4_conf
2020-09-21,GB,0.125,0.0,0.0610364683301343,0.0100353349716153,65.74,0.0,0.8771593090211133,2.0,1.0,1.0,1.0
2020-09-22,GB,0.125,0.0,0.0601277715144681,-0.0009086968156661,65.74,0.0,0.8650883126644119,2.0,1.0,1.0,1.0
2020-09-23,GB,0.09859,-0.02641,0.0571201904006345,-0.0030075811138336,65.74,0.0,0.8726695755652519,2.0,1.0,1.0,1.0
2020-09-24,GB,0.125,0.02641,0.0462184873949578,-0.0109017030056766,67.59,1.8500000000000083,0.8550420168067226,2.0,1.0,1.0,1.0
2020-09-25,GB,0.125,0.0,0.0564997703261368,0.0102812829311789,67.59,0.0,0.8727606798346348,2.0,1.0,1.0,1.0
2020-09-26,GB,0.14311,0.0181099999999999,0.0486230636833045,-0.0078767066428323,67.59,0.0,0.8691910499139415,2.0,1.0,1.0,1.0
2020-09-27,GB,0.09375,-0.0493599999999999,0.0442407333599043,-0.0043823303234001,67.59,0.0,0.8692706257473097,2.0,1.0,1.0,1.0
2020-09-28,GB,0.125,0.03125,0.0584498094027952,0.0142090760428909,67.59,0.0,0.8759000423549343,2.0,1.0,1.0,1.0
2020-09-29,GB,0.07692,-0.04808,0.0563692853972479,-0.0020805240055472,67.59,0.0,0.8668442077230359,2.0,1.0,1.0,1.0
2020-09-30,GB,0.125,0.04808,0.0646900269541778,0.0083207415569298,67.59,0.0,0.8548966756513926,2.0,1.0,1.0,1.0
2020-10-01,GB,0.09859,-0.02641,0.0536036036036035,-0.0110864233505743,67.59,0.0,0.8617117117117117,2.0,1.0,1.0,1.0
2020-10-02,GB,0.09677,-0.00182,0.0608490566037735,0.00724545300017,67.59,0.0,0.85,2.0,1.0,1.0,1.0
2020-10-03,GB,0.125,0.02823,0.0562714776632302,-0.0045775789405433,67.59,0.0,0.8505154639175257,2.0,1.0,1.0,1.0
2020-10-04,GB,0.16279,0.0377899999999999,0.046416938110749,-0.0098545395524811,67.59,0.0,0.871742671009772,2.0,1.0,1.0,1.0
2020-10-05,GB,0.125,-0.0377899999999999,0.0596816976127319,0.0132647595019829,67.59,0.0,0.876657824933687,2.0,1.0,1.0,1.0
2020-10-06,GB,0.06452,-0.06048,0.0577337354588538,-0.0019479621538781,67.59,0.0,0.8621283929340802,2.0,1.0,1.0,1.0
2020-10-07,GB,0.125,0.06048,0.0560344827586206,-0.0016992527002331,67.59,0.0,0.8685344827586207,2.0,1.0,1.0,1.0
2020-10-08,GB,0.125,0.0,0.0501539815222172,-0.0058805012364034,67.59,0.0,0.8429388473383194,2.0,1.0,1.0,1.0
2020-10-09,GB,0.125,0.0,0.0573770491803277,0.0072230676581105,67.59,0.0,0.863066538090646,2.0,1.0,1.0,1.0
2020-10-10,GB,0.11111,-0.01389,0.0466321243523315,-0.0107449248279962,67.59,0.0,0.8370230805463966,2.0,1.0,1.0,1.0
2020-10-11,GB,0.09677,-0.01434,0.0515734265734265,0.0049413022210949,67.59,0.0,0.8671328671328671,2.0,1.0,1.0,1.0
2020-10-12,GB,0.1875,0.09073,0.0618149934239367,0.0102415668505102,60.19,-7.400000000000006,0.864094695309075,2.0,1.0,1.0,1.0
2020-10-13,GB,0.1875,0.0,0.0481640438721983,-0.0136509495517384,60.19,0.0,0.8469241773962805,2.0,1.0,1.0,1.0
2020-10-14,GB,0.1875,0.0,0.0534452296819786,0.0052811858097803,60.19,0.0,0.8476148409893993,2.0,1.0,1.0,1.0
2020-10-15,GB,0.16038,-0.02712,0.0561484918793502,0.0027032621973715,60.19,0.0,0.8696055684454757,2.0,1.0,1.0,1.0
2020-10-16,GB,0.1875,0.02712,0.0495626822157434,-0.0065858096636067,60.19,0.0,0.8654033041788144,2.0,1.0,1.0,1.0
2020-10-17,GB,0.10256,-0.08494,0.0520930232558138,0.0025303410400704,60.19,0.0,0.8534883720930233,2.0,1.0,1.0,1.0
2020-10-18,GB,0.1875,0.08494,0.0567620927936821,0.0046690695378682,60.19,0.0,0.8687068114511353,2.0,1.0,1.0,1.0
2020-10-19,GB,0.1875,0.0,0.0481283422459892,-0.0086337505476928,65.74,5.549999999999997,0.87311618862421,2.0,3.0,1.0,1.0
2020-10-20,GB,0.1875,0.0,0.0542138984721537,0.0060855562261644,65.74,0.0,0.8462296697880729,2.0,3.0,1.0,1.0
2020-10-21,GB,0.1875,0.0,0.0614583333333332,0.0072444348611795,65.74,0.0,0.8510416666666667,2.0,3.0,1.0,1.0
2020-10-22,GB,0.1875,0.0,0.0573382430299841,-0.0041200903033491,67.59,1.8500000000000083,0.8448185165702262,2.0,3.0,1.0,1.0
2020-10-23,GB,0.1875,0.0,0.0545977011494251,-0.0027405418805589,75.0,7.409999999999997,0.8695402298850575,2.0,3.0,1.0,2.0
2020-10-24,GB,0.1875,0.0,0.0482056775575789,-0.0063920235918462,75.0,0.0,0.8484199250133905,2.0,3.0,1.0,2.0
2020-10-25,GB,0.1875,0.0,0.0619212962962962,0.0137156187387173,75.0,0.0,0.875,2.0,3.0,1.0,2.0
2020-10-26,GB,0.1875,0.0,0.0528301886792452,-0.009091107617051,75.0,0.0,0.8830188679245283,2.0,3.0,1.0,2.0
2020-10-27,GB,0.09677,-0.09073,0.056115107913669,0.0032849192344237,75.0,0.0,0.8586330935251798,2.0,3.0,1.0,2.0
2020-10-28,GB,0.1875,0.09073,0.0465459918729219,-0.009569116040747,75.0,0.0,0.8540820096047285,2.0,3.0,1.0,2.0
2020-10-29,GB,0.1875,0.0,0.0513100436681221,0.0047640517952002,75.0,0.0,0.8640829694323144,2.0,3.0,1.0,2.0
2020-10-30,GB,0.1875,0.0,0.0493550196298371,-0.001955024038285,75.0,0.0,0.8609085810431857,2.0,3.0,1.0,2.0
2020-10-31,GB,0.1875,0.0,0.0558163797600416,0.0064613601302044,75.0,0.0,0.8695878977569118,2.0,3.0,1.0,2.0
2020-11-01,GB,0.1875,0.0,0.0463609172482551,-0.0094554625117865,75.0,0.0,0.86839481555334,2.0,3.0,1.0,2.0
2020-11-02,GB,0.1875,0.0,0.055995475113122,0.0096345578648669,75.0,0.0,0.876131221719457,2.0,3.0,1.0,2.0
2020-11-03,GB,0.13636,-0.0511399999999999,0.0568181818181817,0.0008227067050597,75.0,0.0,0.8708133971291866,2.0,3.0,1.0,2.0
2020-11-04,GB,0.1875,0.0511399999999999,0.0573878627968337,0.0005696809786519,75.0,0.0,0.8568601583113457,2.0,3.0,1.0,2.0
2020-11-05,GB,0.1875,0.0,0.0434520217260108,-0.0139358410708229,75.0,0.0,0.8442969221484611,2.0,3.0,1.0,2.0
2020-11-06,GB,0.1875,0.0,0.0540897097625329,0.010637688036522,72.22,-2.780000000000001,0.8726912928759895,3.0,3.0,1.0,1.0
2020-11-07,GB,0.1875,0.0,0.0532837670384137,-0.0008059427241191,72.22,0.0,0.8680297397769516,3.0,3.0,1.0,1.0
2020-11-08,GB,0.1875,0.0,0.057142857142857,0.0038590901044432,72.22,0.0,0.8633540372670807,3.0,3.0,1.0,1.0
2020-11-09,GB,0.1875,0.0,0.0675159235668789,0.0103730664240218,66.67,-5.549999999999997,0.8713375796178344,3.0,1.0,1.0,1.0
2020-11-10,GB,0.1875,0.0,0.056476365868631,-0.0110395576982478,64.81,-1.8599999999999992,0.8686310620012277,2.0,1.0,1.0,1.0
2020-11-11,GB,0.1875,0.0,0.0596536241180243,0.0031772582493933,64.81,0.0,0.8556767158434894,2.0,1.0,1.0,1.0
2020-11-12,GB,0.1875,0.0,0.0664179104477611,0.0067642863297368,64.81,0.0,0.8507462686567164,2.0,1.0,1.0,1.0
2020-11-13,GB,0.09836,-0.08914,0.0485197368421052,-0.0178981736056559,64.81,0.0,0.8651315789473685,2.0,1.0,1.0,1.0
2020-11-14,GB,0.09677,-0.00159,0.0560941828254846,0.0075744459833794,64.81,0.0,0.8580332409972299,2.0,1.0,1.0,1.0
2020-11-15,GB,0.1875,0.09073,0.0528913963328631,-0.0032027864926215,64.81,0.0,0.8674188998589563,2.0,1.0,1.0,1.0
2020-11-16,GB,0.1875,0.0,0.0764290301862554,0.0235376338533923,64.81,0.0,0.8683365446371226,2.0,1.0,1.0,1.0
