date,country,E1_contagio,E2_tend_contagio,E3_presion_hosp,E4_tend_hosp,E5_restriccion,E6_tend_socioec,E7_preocupacion,A1_work,A2_school,A3_ptrans,A4_conf
2021-05-13,BR,0.17083,-0.01099,0.0840735203588074,0.0006973421240174,56.94,0.0,0.6217571013982939,2.0,2.0,1.0,2.0
2021-05-14,BR,0.475,0.3041699999999999,0.0839729954684175,-0.0001005248903899,56.94,0.0,0.6256358087487284,2.0,2.0,1.0,2.0
2021-05-15,BR,0.13043,-0.34457,0.0781761922096831,-0.0057968032587343,60.65,3.710000000000001,0.6269566800145613,3.0,2.0,1.0,2.0
2021-05-16,BR,0.0,-0.13043,0.0801513587891295,0.0019751665794463,60.65,0.0,0.6368249054007568,3.0,2.0,1.0,2.0
2021-05-17,BR,8.062994716340201e-15,8.062994716340201e-15,0.0766280259120354,-0.003523332877094,60.65,0.0,0.6364643709512444,3.0,2.0,1.0,2.0
2021-05-18,BR,0.25,0.2499999999999919,0.0821484992101105,0.005520473298075,60.65,0.0,0.6321748288572933,3.0,2.0,1.0,2.0
2021-05-19,BR,1.0,0.75,0.0836598746081504,0.0015113753980399,60.65,0.0,0.6433189655172413,3.0,2.0,1.0,2.0
2021-05-20,BR,0.39966,-0.60034,0.1024357369789159,0.0187758623707655,60.65,0.0,0.0496774814672186,3.0,2.0,1.0,2.0
2021-05-21,BR,0.63333,0.2336699999999999,0.094038860592341,-0.0083968763865749,60.65,0.0,0.0496132805131107,3.0,2.0,1.0,2.0
2021-05-22,BR,0.30122,-0.3321099999999999,0.093964141556369,-7.471903597199014e-05,60.65,0.0,0.0538815357176382,3.0,2.0,1.0,2.0
2021-05-23,BR,0.875,0.57378,0.097007042253521,0.0030429006971519,60.65,0.0,0.0496478873239436,3.0,2.0,1.0,2.0
2021-05-24,BR,0.18557,-0.68943,0.0960578412807711,-0.0009492009727498,60.65,0.0,0.0512136340161817,3.0,2.0,1.0,2.0
2021-05-25,BR,0.31402,0.12845,0.0978084761661123,0.0017506348853411,60.65,0.0,0.050567067451181,3.0,2.0,1.0,2.0
2021-05-26,BR,0.36889,0.0548699999999999,0.0960930153030691,-0.0017154608630431,60.65,0.0,0.0464221595280841,3.0,2.0,1.0,2.0
2021-05-27,BR,0.16545,-0.2034399999999999,0.1005070626584569,0.0044140473553878,66.2,5.550000000000004,0.0466316551973922,3.0,2.0,2.0,2.0
2021-05-28,BR,0.51667,0.35122,0.1039534228566061,0.0034463601981492,66.2,0.0,0.0451685604282092,3.0,2.0,2.0,2.0
2021-05-29,BR,0.5166699999999996,-3.3306690738754696e-16,0.0945146911671063,-0.0094387316894998,66.2,0.0,0.0512144091694714,3.0,2.0,2.0,2.0
2021-05-30,BR,0.5166700000000013,1.6653345369377348e-15,0.0952702133041057,0.0007555221369994,66.2,0.0,0.0466233875727173,3.0,2.0,2.0,2.0
2021-06-01,BR,0.5166700000000006,-6.661338147750939e-16,0.0969438054551428,0.001673592151037,66.2,0.0,0.0446927374301676,3.0,2.0,2.0,2.0
2021-06-02,BR,0.27681,-0.2398600000000006,0.1033362598770851,0.0063924544219423,66.2,0.0,0.0481123792800702,3.0,2.0,2.0,2.0
2021-06-03,BR,0.33172,0.05491,0.0928108157486068,-0.0105254441284783,66.2,0.0,0.0516123138759477,3.0,2.0,2.0,2.0
