episodio,retorno_medio,retorno_ic95_lo,retorno_ic95_hi,td_medio,td_ic95_lo,td_ic95_hi
17650,259.5037,252.4256,266.5818,0.504142,0.480889,0.527395
17651,257.0709,250.1248,264.0169,0.512245,0.483041,0.541448
17652,262.0113,256.4075,267.6152,0.496229,0.475477,0.516982
17653,263.4742,255.3881,271.5602,0.507476,0.479143,0.535810
17654,260.5153,254.0365,266.9941,0.495866,0.470989,0.520742
17655,258.7861,251.2255,266.3467,0.488603,0.464364,0.512843
17656,259.8644,253.2758,266.4531,0.484734,0.463065,0.506403
17657,252.9399,244.8273,261.0525,0.499037,0.475869,0.522205
17658,260.3473,253.1708,267.5239,0.500972,0.477684,0.524259
17659,257.4447,249.6881,265.2013,0.491575,0.465763,0.517386
17660,260.4344,253.5706,267.2982,0.487347,0.464878,0.509817
17661,260.8203,253.9688,267.6718,0.491053,0.469150,0.512955
17662,262.5013,254.6396,270.3631,0.507065,0.484607,0.529523
17663,255.4018,249.1194,261.6842,0.515649,0.486059,0.545239
17664,251.4486,242.5968,260.3003,0.520613,0.492855,0.548371
17665,257.4306,249.8728,264.9884,0.498674,0.474541,0.522807
17666,255.7210,249.5467,261.8953,0.502142,0.480147,0.524137
17667,262.0586,255.6180,268.4991,0.499708,0.476157,0.523260
17668,257.5515,251.6853,263.4178,0.498202,0.471434,0.524970
17669,257.2951,251.9012,262.6890,0.509788,0.485829,0.533747
17670,262.9872,256.3362,269.6383,0.484523,0.467236,0.501810
17671,254.3306,246.0802,262.5811,0.507846,0.477702,0.537990
17672,257.4114,251.1543,263.6684,0.503304,0.487477,0.519130
17673,257.2559,251.3626,263.1493,0.493830,0.472491,0.515169
17674,254.5323,249.1222,259.9424,0.525598,0.502036,0.549161
17675,260.8423,254.0989,267.5858,0.477225,0.455675,0.498776
17676,258.9485,252.4497,265.4474,0.509178,0.488512,0.529843
17677,255.8251,249.0551,262.5950,0.518916,0.493570,0.544262
17678,259.1186,252.3295,265.9076,0.508043,0.485046,0.531040
17679,263.1269,256.4203,269.8336,0.484988,0.465516,0.504459
17680,260.1950,253.9140,266.4760,0.499294,0.477212,0.521376
17681,266.5552,259.8024,273.3080,0.491731,0.470330,0.513132
17682,259.1841,253.1150,265.2532,0.499722,0.476198,0.523245
17683,265.5744,259.0640,272.0847,0.476421,0.457490,0.495352
17684,262.2868,255.1233,269.4503,0.488508,0.464400,0.512615
17685,258.4964,250.5158,266.4770,0.490910,0.469357,0.512463
17686,255.8706,250.1227,261.6185,0.506556,0.482157,0.530954
17687,260.4525,253.1853,267.7196,0.503347,0.478703,0.527990
17688,259.0238,251.2283,266.8193,0.503572,0.476991,0.530153
17689,253.0918,245.6418,260.5419,0.500050,0.472771,0.527330
17690,261.1403,254.8363,267.4444,0.508548,0.481392,0.535704
17691,260.0683,254.1682,265.9684,0.480471,0.462619,0.498323
17692,257.1780,249.1440,265.2120,0.512288,0.485152,0.539423
17693,250.6404,244.1790,257.1018,0.527275,0.500950,0.553600
17694,253.7275,247.2617,260.1933,0.501510,0.480991,0.522028
17695,261.5744,254.5974,268.5515,0.496805,0.474084,0.519525
17696,260.8519,254.1226,267.5812,0.495362,0.472397,0.518326
17697,257.4798,251.1671,263.7925,0.500021,0.476332,0.523709
17698,258.1503,249.4113,266.8893,0.519762,0.488345,0.551178
17699,254.1046,246.3466,261.8625,0.506945,0.479696,0.534195
17700,257.5462,251.7683,263.3241,0.493958,0.473838,0.514078
17701,262.7586,255.2600,270.2571,0.485084,0.464827,0.505341
17702,254.5901,246.8363,262.3440,0.499501,0.473437,0.525565
17703,258.9186,250.8693,266.9680,0.512493,0.483997,0.540988
17704,255.3189,248.2270,262.4109,0.501959,0.479671,0.524247
17705,253.4423,246.1567,260.7280,0.510325,0.489004,0.531646
17706,256.5152,251.2428,261.7876,0.499612,0.477124,0.522101
17707,256.7628,248.3853,265.1402,0.502695,0.475840,0.529550
17708,252.9861,247.1980,258.7743,0.529087,0.504670,0.553505
17709,262.7325,254.4865,270.9785,0.510462,0.480182,0.540741
17710,261.8406,254.6427,269.0384,0.502992,0.481051,0.524933
17711,254.4797,247.7854,261.1740,0.504671,0.477012,0.532329
17712,264.7485,257.8255,271.6715,0.499020,0.476010,0.522030
17713,262.8115,254.3114,271.3117,0.496181,0.472159,0.520204
17714,257.2287,251.4640,262.9934,0.506795,0.484597,0.528993
17715,265.2364,257.6477,272.8251,0.498652,0.470469,0.526835
17716,256.7494,251.3011,262.1977,0.509740,0.494011,0.525469
17717,262.3052,255.0181,269.5923,0.487473,0.469219,0.505728
17718,259.2688,252.0950,266.4425,0.494466,0.470479,0.518452
17719,262.2229,254.6020,269.8439,0.498639,0.466379,0.530899
17720,258.5953,252.9031,264.2874,0.496909,0.474327,0.519491
17721,254.9382,245.7834,264.0931,0.519113,0.486569,0.551657
17722,264.3070,257.9029,270.7112,0.490631,0.465986,0.515275
17723,258.1150,251.5432,264.6868,0.505327,0.480921,0.529732
17724,257.1434,248.5892,265.6976,0.515828,0.493687,0.537969
17725,261.1157,255.2696,266.9619,0.486862,0.468312,0.505413
17726,261.3746,255.1577,267.5915,0.478901,0.455265,0.502536
17727,259.4989,253.8749,265.1230,0.477635,0.459679,0.495591
17728,258.7911,252.1158,265.4663,0.502595,0.479615,0.525574
17729,263.8261,257.6249,270.0273,0.481740,0.463968,0.499512
17730,262.3831,255.8124,268.9538,0.501168,0.479871,0.522465
17731,257.2854,252.1753,262.3956,0.500679,0.481859,0.519499
17732,259.3471,252.8306,265.8637,0.509607,0.487686,0.531529
17733,252.8672,247.6986,258.0358,0.514737,0.490881,0.538594
17734,262.3157,254.7955,269.8359,0.484206,0.461257,0.507156
17735,261.6967,254.5091,268.8844,0.495012,0.473789,0.516235
17736,254.8709,246.4022,263.3396,0.497083,0.473875,0.520292
17737,259.5433,252.6169,266.4697,0.501614,0.481719,0.521508
17738,261.9387,254.7509,269.1264,0.501781,0.477441,0.526120
17739,262.1400,257.8486,266.4315,0.480641,0.462166,0.499116
17740,263.9819,255.7724,272.1915,0.496270,0.472902,0.519637
17741,257.7528,251.8057,263.7000,0.494157,0.476048,0.512266
17742,259.3284,252.3007,266.3562,0.503168,0.477243,0.529092
17743,259.9765,253.4127,266.5402,0.499694,0.470226,0.529162
17744,256.2970,249.4441,263.1499,0.500820,0.480175,0.521465
17745,265.8909,260.2461,271.5357,0.489605,0.472637,0.506573
17746,258.0824,249.9602,266.2047,0.500404,0.475583,0.525225
17747,251.6421,245.0583,258.2259,0.511153,0.490213,0.532094
17748,255.6185,248.3682,262.8688,0.496308,0.471766,0.520851
17749,257.6667,250.3113,265.0221,0.511006,0.485184,0.536827
17750,250.0143,241.7943,258.2344,0.532270,0.501428,0.563111
17751,260.5598,253.2111,267.9085,0.492401,0.467588,0.517215
17752,258.3963,251.7263,265.0662,0.501681,0.483799,0.519562
17753,260.4496,253.5088,267.3903,0.510152,0.485618,0.534687
17754,257.9448,252.8903,262.9992,0.511305,0.482209,0.540401
17755,262.0372,255.7398,268.3345,0.499074,0.470510,0.527639
17756,256.3319,249.5323,263.1316,0.498701,0.475170,0.522232
17757,260.9768,252.9092,269.0444,0.502600,0.479002,0.526198
17758,259.4077,253.9191,264.8963,0.515472,0.496835,0.534110
17759,256.3625,247.8748,264.8502,0.524870,0.496628,0.553112
17760,255.4161,249.2978,261.5344,0.518380,0.498121,0.538638
17761,258.2049,250.5056,265.9042,0.503922,0.478075,0.529770
17762,253.4512,245.5879,261.3145,0.516857,0.494004,0.539709
17763,256.9186,251.1290,262.7082,0.507438,0.478407,0.536470
17764,255.7184,249.9664,261.4704,0.508729,0.484766,0.532692
17765,254.3885,247.2676,261.5095,0.514414,0.487296,0.541533
17766,253.0016,244.9011,261.1022,0.523857,0.497656,0.550058
17767,258.8753,249.7808,267.9699,0.517860,0.483025,0.552696
17768,260.6810,253.7865,267.5755,0.499001,0.477868,0.520135
17769,261.7852,253.8582,269.7123,0.492742,0.463475,0.522009
17770,256.5199,250.5882,262.4516,0.509521,0.488703,0.530339
17771,259.8464,253.7261,265.9668,0.505363,0.481530,0.529196
17772,259.0018,251.1577,266.8459,0.489554,0.471326,0.507782
17773,259.4906,251.3722,267.6090,0.508109,0.474439,0.541779
17774,259.5925,254.4575,264.7276,0.504433,0.483593,0.525274
17775,260.7528,252.8182,268.6875,0.509511,0.483548,0.535474
17776,264.3291,257.2454,271.4128,0.487877,0.464130,0.511625
17777,261.8330,253.4211,270.2450,0.496301,0.476536,0.516065
17778,258.8425,252.2885,265.3964,0.509813,0.489801,0.529825
17779,259.0303,251.7308,266.3298,0.515734,0.491161,0.540308
17780,255.3873,249.4688,261.3057,0.517737,0.488429,0.547045
17781,258.2586,252.6628,263.8545,0.493899,0.473083,0.514714
17782,252.4071,243.3793,261.4350,0.515771,0.491135,0.540407
17783,255.0867,245.8003,264.3732,0.511484,0.482419,0.540549
17784,252.7764,246.5228,259.0300,0.497926,0.474266,0.521586
17785,254.0967,247.1429,261.0504,0.505458,0.478236,0.532680
17786,256.4970,249.6003,263.3936,0.498538,0.472637,0.524440
17787,261.9168,255.1202,268.7134,0.501862,0.483320,0.520404
17788,256.8434,249.1598,264.5270,0.511607,0.490005,0.533208
17789,256.3583,251.0834,261.6331,0.487454,0.460992,0.513916
17790,260.1922,253.4511,266.9333,0.499567,0.474426,0.524708
17791,258.3920,251.2842,265.4999,0.507555,0.478303,0.536808
17792,255.5196,250.3438,260.6955,0.502204,0.477760,0.526649
17793,259.4661,253.1527,265.7796,0.497190,0.478136,0.516245
17794,257.6924,250.7494,264.6353,0.500475,0.480410,0.520541
17795,259.7399,250.1183,269.3614,0.504163,0.472571,0.535755
17796,261.4260,253.8600,268.9919,0.488665,0.471440,0.505891
17797,258.6023,250.9986,266.2061,0.499697,0.474212,0.525182
17798,257.0868,251.7683,262.4053,0.499849,0.481183,0.518514
17799,258.8028,250.9250,266.6806,0.486665,0.463446,0.509884
17800,259.1499,252.6834,265.6163,0.502725,0.480373,0.525076
17801,259.5960,252.8363,266.3557,0.492930,0.468538,0.517321
17802,258.2542,249.2395,267.2688,0.490832,0.466156,0.515508
17803,260.4966,252.8050,268.1882,0.492253,0.465382,0.519124
17804,265.4961,259.0219,271.9703,0.474342,0.453547,0.495137
17805,256.5265,250.2840,262.7691,0.496181,0.477527,0.514835
17806,265.4500,258.5431,272.3568,0.488212,0.461617,0.514807
17807,263.7678,257.5464,269.9892,0.512504,0.493204,0.531804
17808,254.7341,247.5312,261.9371,0.510299,0.488156,0.532442
17809,259.8882,254.5389,265.2374,0.498129,0.480792,0.515466
17810,255.5130,250.3381,260.6878,0.497193,0.473725,0.520661
17811,257.5086,251.5269,263.4903,0.503071,0.485112,0.521029
17812,259.4112,252.1800,266.6424,0.498281,0.474136,0.522425
17813,255.6546,248.7722,262.5370,0.518591,0.492479,0.544704
17814,261.1937,254.7807,267.6067,0.488677,0.468852,0.508501
17815,255.8458,249.8823,261.8094,0.503185,0.483856,0.522515
17816,254.7233,247.7507,261.6959,0.510207,0.484361,0.536053
17817,256.3523,249.0439,263.6607,0.502522,0.478196,0.526848
17818,259.4714,253.1857,265.7571,0.501262,0.479134,0.523391
17819,252.2657,246.0722,258.4591,0.521982,0.501623,0.542342
17820,260.4323,253.9232,266.9414,0.498508,0.477226,0.519789
17821,251.5632,244.6751,258.4513,0.513596,0.490355,0.536836
17822,258.4034,251.4025,265.4042,0.497316,0.469525,0.525107
17823,261.3099,254.1914,268.4283,0.505854,0.479493,0.532214
17824,258.1146,250.6699,265.5593,0.494769,0.476257,0.513282
17825,252.6595,244.8377,260.4814,0.525533,0.496784,0.554281
17826,261.4396,255.0273,267.8519,0.469407,0.448733,0.490082
17827,261.5745,254.6593,268.4896,0.495239,0.475554,0.514924
17828,254.3963,246.8594,261.9332,0.511551,0.488096,0.535006
17829,264.3716,257.6662,271.0771,0.487491,0.462256,0.512727
17830,261.8209,254.9795,268.6624,0.497969,0.477246,0.518692
17831,260.1313,253.2144,267.0483,0.490221,0.468410,0.512031
17832,262.9814,256.1617,269.8011,0.498369,0.474845,0.521894
17833,255.5448,250.0041,261.0855,0.508737,0.479912,0.537562
17834,258.5351,252.9199,264.1503,0.494091,0.470966,0.517216
17835,259.1154,251.7133,266.5175,0.506658,0.479044,0.534272
17836,261.2697,254.7336,267.8057,0.511270,0.487291,0.535248
17837,261.4452,254.1850,268.7053,0.500584,0.474228,0.526940
17838,259.1251,251.9844,266.2658,0.505016,0.487511,0.522521
17839,259.5956,252.1931,266.9980,0.507037,0.481693,0.532381
17840,258.6018,250.0286,267.1750,0.508809,0.484063,0.533554
17841,255.9250,249.5007,262.3494,0.522102,0.498863,0.545342
17842,264.1794,256.9018,271.4570,0.494212,0.471512,0.516911
17843,256.0872,248.2171,263.9573,0.516544,0.485779,0.547309
17844,260.7303,253.9772,267.4833,0.501050,0.477147,0.524952
17845,262.2062,256.7397,267.6726,0.482552,0.463035,0.502069
17846,256.2057,249.4412,262.9701,0.495832,0.472283,0.519382
17847,264.0651,256.7348,271.3954,0.472009,0.450874,0.493145
17848,259.8897,252.9605,266.8189,0.501727,0.473532,0.529922
17849,256.4047,250.3295,262.4800,0.508310,0.487838,0.528782
17850,257.1344,249.4665,264.8022,0.494904,0.472353,0.517454
17851,258.1813,251.3655,264.9971,0.505524,0.475716,0.535332
17852,254.8792,247.0219,262.7366,0.510680,0.487528,0.533832
17853,256.4905,249.2936,263.6874,0.507526,0.482864,0.532189
17854,254.0089,248.2377,259.7800,0.513172,0.485485,0.540858
17855,257.7129,250.9046,264.5212,0.499959,0.472650,0.527269
17856,254.7412,248.0158,261.4667,0.507778,0.482874,0.532682
17857,264.2036,258.1944,270.2129,0.491928,0.470650,0.513205
17858,254.2939,248.2223,260.3656,0.509916,0.480153,0.539679
17859,260.2863,254.0656,266.5069,0.484090,0.464505,0.503676
17860,264.1599,257.8483,270.4715,0.480045,0.460884,0.499206
17861,261.8179,256.1026,267.5331,0.494653,0.470365,0.518941
17862,255.4090,250.0840,260.7340,0.508708,0.487128,0.530288
17863,257.6327,251.7317,263.5337,0.517389,0.491668,0.543109
17864,261.2758,255.5241,267.0275,0.508423,0.481874,0.534971
17865,256.7169,251.4143,262.0196,0.515367,0.486135,0.544600
17866,258.2716,249.9342,266.6090,0.510179,0.484780,0.535579
17867,260.3901,254.0771,266.7031,0.507349,0.486196,0.528502
17868,262.1850,256.0786,268.2914,0.497825,0.477362,0.518287
17869,257.8647,250.3258,265.4036,0.509124,0.485635,0.532612
17870,259.6759,252.2141,267.1378,0.492232,0.472315,0.512149
17871,256.1014,248.9182,263.2847,0.519309,0.484739,0.553880
17872,262.1509,254.5244,269.7773,0.496729,0.474266,0.519192
17873,262.7825,256.1585,269.4065,0.503818,0.474939,0.532696
17874,246.2989,237.9539,254.6439,0.546877,0.515273,0.578482
17875,257.3423,249.1011,265.5835,0.515974,0.487208,0.544740
17876,256.8355,249.8919,263.7791,0.499697,0.475555,0.523838
17877,255.8581,247.6451,264.0711,0.491926,0.465881,0.517971
17878,253.6112,247.6106,259.6118,0.527255,0.504077,0.550434
17879,255.9767,247.5625,264.3909,0.512043,0.486034,0.538052
17880,262.2190,254.3691,270.0689,0.485822,0.461851,0.509793
17881,260.2776,253.3638,267.1915,0.509973,0.480784,0.539163
17882,260.6111,254.0962,267.1260,0.499985,0.474230,0.525741
17883,256.3603,249.8467,262.8740,0.525576,0.502569,0.548584
17884,260.0193,253.2689,266.7698,0.487613,0.467582,0.507644
17885,264.5181,256.8654,272.1708,0.497699,0.474582,0.520815
17886,262.5812,254.6890,270.4733,0.495168,0.473782,0.516554
17887,263.7236,256.7707,270.6765,0.486217,0.461280,0.511154
17888,258.9437,250.9849,266.9024,0.513858,0.488935,0.538781
17889,259.1081,252.9883,265.2280,0.497343,0.476704,0.517982
17890,257.9419,251.6178,264.2659,0.494009,0.472606,0.515412
17891,255.6751,249.4910,261.8592,0.510152,0.490060,0.530243
17892,260.5485,252.4202,268.6769,0.493717,0.465006,0.522428
17893,261.5414,254.6653,268.4175,0.494410,0.472464,0.516355
17894,254.3111,247.0567,261.5655,0.526572,0.498676,0.554467
17895,254.2677,246.6933,261.8422,0.513604,0.484802,0.542405
17896,252.4413,245.9309,258.9516,0.519012,0.491387,0.546636
17897,252.4594,247.2235,257.6954,0.523504,0.501959,0.545049
17898,256.5176,248.7494,264.2858,0.502701,0.480946,0.524456
17899,257.4510,250.8506,264.0514,0.518105,0.494060,0.542150
17900,262.6015,255.2054,269.9976,0.502853,0.480511,0.525195
17901,259.8704,252.7905,266.9502,0.501013,0.476360,0.525666
17902,255.8310,249.3720,262.2900,0.510902,0.491546,0.530259
17903,255.9543,247.6663,264.2422,0.524493,0.494399,0.554587
17904,256.0509,248.7119,263.3898,0.508714,0.487522,0.529906
17905,258.3927,251.1659,265.6195,0.501349,0.481677,0.521021
17906,253.6749,248.8814,258.4684,0.507420,0.485840,0.528999
17907,256.4777,249.4278,263.5276,0.515324,0.494600,0.536047
17908,260.9550,255.5170,266.3931,0.491173,0.469024,0.513323
17909,253.8395,247.1273,260.5518,0.502329,0.482315,0.522344
17910,262.6571,253.8028,271.5115,0.484283,0.462552,0.506015
17911,264.0712,257.4771,270.6653,0.494206,0.471377,0.517035
17912,254.5206,246.5376,262.5036,0.510128,0.482125,0.538131
17913,257.8942,252.3543,263.4341,0.508425,0.482902,0.533949
17914,257.0716,251.1988,262.9444,0.495837,0.476981,0.514693
17915,261.5505,255.1223,267.9786,0.489777,0.468297,0.511257
17916,256.7335,250.1747,263.2924,0.509014,0.483228,0.534800
17917,260.0488,252.5805,267.5170,0.502982,0.480464,0.525499
17918,260.8287,254.9430,266.7143,0.488439,0.466562,0.510316
17919,265.5607,257.4544,273.6670,0.468596,0.444915,0.492277
17920,258.9821,250.6759,267.2883,0.489870,0.467720,0.512021
17921,258.6886,250.7292,266.6480,0.506021,0.477454,0.534588
17922,265.8793,258.9920,272.7666,0.488901,0.467308,0.510493
17923,262.1621,257.3822,266.9420,0.498134,0.479654,0.516614
17924,259.4053,251.6851,267.1255,0.517542,0.489836,0.545248
17925,258.5453,252.8912,264.1994,0.498831,0.476560,0.521102
17926,256.5350,250.5760,262.4940,0.523281,0.493353,0.553210
17927,255.1648,249.0420,261.2876,0.502277,0.481384,0.523171
17928,260.2420,253.3421,267.1419,0.480090,0.458328,0.501852
17929,258.5516,251.4384,265.6648,0.503710,0.477374,0.530046
17930,258.1586,251.7282,264.5889,0.508801,0.488895,0.528707
17931,260.9281,254.6738,267.1824,0.483666,0.466169,0.501164
17932,256.8812,246.9107,266.8517,0.508384,0.482670,0.534099
17933,263.7756,256.7673,270.7840,0.487912,0.465624,0.510200
17934,255.5172,248.9254,262.1089,0.500599,0.478383,0.522816
17935,256.0680,249.3121,262.8238,0.506610,0.479819,0.533401
17936,256.4178,248.7260,264.1095,0.501812,0.473688,0.529937
17937,253.6655,247.9626,259.3683,0.532962,0.510329,0.555595
17938,258.4373,250.9241,265.9504,0.494764,0.467590,0.521937
17939,262.5174,255.0552,269.9796,0.493765,0.470227,0.517303
17940,258.3035,252.4819,264.1252,0.503375,0.480607,0.526142
17941,259.5658,253.6136,265.5180,0.514657,0.488906,0.540408
17942,252.7341,245.0112,260.4570,0.506450,0.484517,0.528383
17943,253.3538,245.5149,261.1927,0.509379,0.484129,0.534628
17944,251.3762,243.5738,259.1785,0.527226,0.497143,0.557309
17945,256.0211,249.0130,263.0292,0.523290,0.496612,0.549969
17946,260.9899,255.4187,266.5611,0.482198,0.465705,0.498690
17947,259.9371,253.4611,266.4131,0.514662,0.488723,0.540601
17948,259.3381,251.8541,266.8220,0.490032,0.468162,0.511903
17949,259.8910,252.4591,267.3229,0.486503,0.464665,0.508341
17950,252.4282,244.3268,260.5296,0.518113,0.490098,0.546128
17951,258.6649,252.5921,264.7377,0.516955,0.491607,0.542304
17952,259.9366,254.5110,265.3623,0.520330,0.498859,0.541800
17953,259.7727,251.4467,268.0986,0.506679,0.478261,0.535097
17954,261.8273,254.2633,269.3912,0.496769,0.473114,0.520425
17955,251.9525,244.5813,259.3237,0.522616,0.498533,0.546698
17956,260.1248,253.1244,267.1252,0.495385,0.470661,0.520110
17957,258.4353,250.4741,266.3965,0.509669,0.484450,0.534888
17958,261.6693,255.9855,267.3531,0.510948,0.487567,0.534328
17959,256.8693,249.0209,264.7176,0.509862,0.485405,0.534319
17960,254.8947,249.2377,260.5517,0.505069,0.485933,0.524204
17961,258.5614,253.1700,263.9528,0.490339,0.472781,0.507897
17962,265.3820,257.0304,273.7336,0.510921,0.486049,0.535793
17963,265.6328,258.4365,272.8292,0.492224,0.471069,0.513378
17964,260.4834,253.7906,267.1762,0.488471,0.464770,0.512173
17965,262.9461,256.5142,269.3780,0.504614,0.481276,0.527952
17966,260.0429,253.3486,266.7371,0.510900,0.484291,0.537509
17967,259.4756,250.3706,268.5805,0.489093,0.462287,0.515898
17968,257.0050,249.8249,264.1851,0.511326,0.483218,0.539435
17969,254.7569,248.3445,261.1694,0.508513,0.485781,0.531246
17970,263.0419,257.6182,268.4656,0.478106,0.460468,0.495744
17971,263.3394,256.2912,270.3875,0.494637,0.469850,0.519424
17972,253.9301,247.1266,260.7337,0.503413,0.473226,0.533601
17973,264.5892,258.1718,271.0066,0.497440,0.476547,0.518333
17974,258.3087,252.4543,264.1631,0.510647,0.489877,0.531417
17975,257.9406,252.0593,263.8218,0.505486,0.482531,0.528441
17976,260.1745,254.6235,265.7254,0.499309,0.480349,0.518269
17977,260.0379,253.1443,266.9316,0.511918,0.483014,0.540822
17978,257.0067,249.7379,264.2755,0.497867,0.479252,0.516483
17979,262.8175,254.0365,271.5984,0.486898,0.462162,0.511635
17980,260.4516,254.6443,266.2589,0.503200,0.481556,0.524845
17981,258.5902,251.8227,265.3578,0.509031,0.484983,0.533079
17982,260.5034,254.1459,266.8609,0.489152,0.466637,0.511668
17983,265.4974,259.8622,271.1325,0.471652,0.447820,0.495483
17984,255.2459,249.2960,261.1957,0.507345,0.485766,0.528924
17985,256.5989,249.1964,264.0013,0.511504,0.482715,0.540293
17986,263.5603,257.1286,269.9919,0.477169,0.454481,0.499857
17987,262.6604,255.6082,269.7127,0.486877,0.460408,0.513347
17988,252.8213,246.5000,259.1427,0.532710,0.498125,0.567295
17989,264.0031,258.1620,269.8443,0.508382,0.487248,0.529516
17990,253.6218,244.6156,262.6279,0.510540,0.484767,0.536313
17991,254.3589,246.4604,262.2573,0.512245,0.487793,0.536698
17992,259.5505,252.7818,266.3191,0.506073,0.480863,0.531283
17993,262.3257,255.8143,268.8371,0.496480,0.474194,0.518766
17994,258.7437,252.0833,265.4041,0.511141,0.484249,0.538032
17995,256.2039,249.0094,263.3984,0.523802,0.502973,0.544632
17996,262.6518,257.0142,268.2893,0.481592,0.462487,0.500697
17997,265.3528,258.1187,272.5868,0.477374,0.452579,0.502169
17998,256.2268,249.0205,263.4331,0.516436,0.488271,0.544600
17999,259.1190,251.7469,266.4911,0.495181,0.475744,0.514618
18000,261.9518,254.6491,269.2545,0.489541,0.470256,0.508826
18001,265.1552,259.2806,271.0297,0.484199,0.463784,0.504615
18002,262.0647,254.5176,269.6119,0.485934,0.467094,0.504775
18003,260.3302,255.6869,264.9734,0.507213,0.485253,0.529174
18004,256.3711,246.3386,266.4035,0.494059,0.464344,0.523773
18005,260.7748,255.7977,265.7520,0.488400,0.469737,0.507064
18006,259.6660,253.8533,265.4787,0.482968,0.462897,0.503039
18007,257.2979,250.5041,264.0917,0.504142,0.484379,0.523906
18008,259.0577,253.7662,264.3492,0.499158,0.473750,0.524566
18009,257.5161,251.4401,263.5921,0.491741,0.471982,0.511501
18010,260.2792,254.0920,266.4664,0.493636,0.471648,0.515623
18011,263.5241,255.6870,271.3613,0.494331,0.465534,0.523129
18012,261.5537,254.1431,268.9643,0.496435,0.473634,0.519237
18013,259.7517,253.7774,265.7261,0.490751,0.472477,0.509026
18014,258.8797,252.4866,265.2728,0.491772,0.465855,0.517688
18015,254.6429,247.3748,261.9110,0.510625,0.484879,0.536370
18016,263.1227,255.7372,270.5083,0.481609,0.461907,0.501311
18017,259.7424,251.8188,267.6660,0.483646,0.460166,0.507127
18018,260.2800,252.4597,268.1003,0.526503,0.500407,0.552599
18019,263.2591,255.0578,271.4604,0.486454,0.464298,0.508610
18020,259.1487,252.5463,265.7510,0.499283,0.473360,0.525206
18021,265.8767,259.3915,272.3619,0.479698,0.462028,0.497368
18022,260.1403,252.5845,267.6962,0.507376,0.486397,0.528355
18023,256.1640,250.4392,261.8887,0.514009,0.487846,0.540171
18024,253.4073,245.8621,260.9525,0.512746,0.487833,0.537660
18025,257.2960,249.4202,265.1718,0.522704,0.492753,0.552656
18026,257.8552,252.3109,263.3994,0.497618,0.478259,0.516977
18027,255.3935,248.7618,262.0253,0.509708,0.488894,0.530521
18028,255.6549,247.9272,263.3827,0.513252,0.486915,0.539590
18029,252.2454,244.1247,260.3661,0.521705,0.491256,0.552154
18030,259.7068,252.6508,266.7629,0.489666,0.467549,0.511783
18031,258.3397,252.8390,263.8404,0.488788,0.467890,0.509686
18032,257.4255,250.8783,263.9727,0.525504,0.492758,0.558249
18033,259.8400,251.6379,268.0420,0.499474,0.474462,0.524485
18034,265.7925,258.5404,273.0445,0.496070,0.470384,0.521757
18035,254.7436,246.1648,263.3225,0.507121,0.482296,0.531945
18036,264.6607,257.7025,271.6190,0.492035,0.470277,0.513793
18037,263.3343,255.8859,270.7828,0.491983,0.466832,0.517133
18038,255.7681,250.0752,261.4611,0.509641,0.482177,0.537106
18039,263.4844,257.4410,269.5278,0.475690,0.453746,0.497635
18040,260.7964,254.7115,266.8813,0.499418,0.471209,0.527627
18041,256.9527,249.2434,264.6621,0.508177,0.482408,0.533945
18042,256.3469,249.4333,263.2604,0.513183,0.488257,0.538109
18043,263.9151,258.0507,269.7795,0.488028,0.468762,0.507293
18044,254.2016,245.8033,262.5998,0.505339,0.476700,0.533978
18045,255.7202,248.9767,262.4636,0.514293,0.484220,0.544366
18046,255.6906,250.3718,261.0094,0.513167,0.488101,0.538233
18047,259.8587,253.4419,266.2754,0.520070,0.498699,0.541442
18048,258.0890,251.5491,264.6288,0.483662,0.464508,0.502816
18049,253.6523,245.0394,262.2652,0.497588,0.475241,0.519934
18050,260.3761,253.1683,267.5839,0.489208,0.472615,0.505800
18051,257.0094,250.0428,263.9760,0.502171,0.478531,0.525811
18052,260.8603,252.6553,269.0652,0.492906,0.466321,0.519491
18053,259.2649,252.2621,266.2677,0.498283,0.475595,0.520972
18054,258.6672,251.6385,265.6959,0.499306,0.473901,0.524710
18055,265.7239,257.6958,273.7520,0.492069,0.471743,0.512395
18056,258.6357,251.2535,266.0178,0.501596,0.476933,0.526258
18057,263.8224,257.6589,269.9859,0.501120,0.475496,0.526744
18058,257.4281,250.2661,264.5900,0.507853,0.483117,0.532588
18059,253.5197,246.1327,260.9066,0.508847,0.477086,0.540607
18060,256.1242,249.3382,262.9101,0.507706,0.484772,0.530640
18061,255.2434,248.2052,262.2815,0.508219,0.482723,0.533716
18062,257.1569,249.4483,264.8656,0.503075,0.474504,0.531646
18063,270.8281,264.4819,277.1743,0.476102,0.458451,0.493754
18064,263.0218,257.3929,268.6507,0.486309,0.466228,0.506389
18065,262.5443,255.1151,269.9734,0.496253,0.474942,0.517565
18066,258.2429,251.9033,264.5824,0.494039,0.475673,0.512405
18067,261.6708,254.3661,268.9755,0.485657,0.466809,0.504504
18068,258.8693,251.3093,266.4293,0.497294,0.478629,0.515960
18069,258.5408,251.4705,265.6111,0.508684,0.483033,0.534334
18070,265.1686,258.6255,271.7118,0.490555,0.475731,0.505378
18071,259.4354,251.8346,267.0361,0.503513,0.482538,0.524488
