episodio,retorno_medio,retorno_ic95_lo,retorno_ic95_hi,td_medio,td_ic95_lo,td_ic95_hi
61077,280.3696,275.7270,285.0121,0.395681,0.382473,0.408889
61078,273.9396,269.0105,278.8688,0.427643,0.410847,0.444439
61079,277.1341,272.9130,281.3551,0.407127,0.394758,0.419496
61080,273.8306,269.0180,278.6432,0.410452,0.395919,0.424985
61081,273.7397,268.7618,278.7175,0.412125,0.395580,0.428670
61082,275.5672,270.8931,280.2413,0.401010,0.388317,0.413703
61083,275.6608,271.8057,279.5160,0.394144,0.380187,0.408101
61084,278.5385,273.6839,283.3931,0.406042,0.391883,0.420201
61085,278.8797,273.8213,283.9382,0.397704,0.382616,0.412791
61086,278.7726,273.0619,284.4833,0.397889,0.378997,0.416781
61087,279.5948,274.7205,284.4691,0.404056,0.388552,0.419561
61088,275.2116,269.4475,280.9757,0.413371,0.394757,0.431985
61089,276.9433,272.2909,281.5958,0.400162,0.381733,0.418590
61090,274.7640,270.1428,279.3851,0.413769,0.396726,0.430813
61091,278.8823,274.0795,283.6852,0.403986,0.385523,0.422450
61092,277.2401,272.7003,281.7798,0.406661,0.393561,0.419761
61093,279.6769,275.3483,284.0056,0.397564,0.382656,0.412472
61094,275.2407,270.5542,279.9272,0.399916,0.385951,0.413881
61095,279.9362,274.8012,285.0711,0.407428,0.391122,0.423733
61096,277.6054,272.7255,282.4852,0.395239,0.379912,0.410566
61097,277.7667,272.7290,282.8045,0.402535,0.384474,0.420596
61098,279.4740,274.4400,284.5079,0.405102,0.387740,0.422464
61099,275.7812,270.6067,280.9558,0.398267,0.381268,0.415265
61100,276.4034,270.9779,281.8288,0.404860,0.387134,0.422586
61101,273.3275,268.7455,277.9096,0.415815,0.400843,0.430786
61102,280.9806,276.1914,285.7697,0.398742,0.383266,0.414218
61103,277.4621,272.4472,282.4770,0.399597,0.385066,0.414129
61104,276.8600,273.2926,280.4274,0.400058,0.388173,0.411943
61105,277.9625,272.5202,283.4048,0.396612,0.381084,0.412140
61106,282.1143,276.9800,287.2486,0.392153,0.377483,0.406824
61107,275.5051,270.3695,280.6406,0.401114,0.386646,0.415583
61108,279.9533,275.1635,284.7430,0.399468,0.383039,0.415896
61109,272.1524,266.7119,277.5929,0.414021,0.396159,0.431883
61110,278.8805,272.7664,284.9946,0.411119,0.390567,0.431670
61111,271.0233,266.2237,275.8228,0.410159,0.396171,0.424147
61112,274.3890,269.0154,279.7626,0.418635,0.399822,0.437449
61113,276.7268,271.6925,281.7610,0.408471,0.394029,0.422912
61114,275.8606,271.1007,280.6206,0.414619,0.401202,0.428036
61115,278.1603,273.6637,282.6570,0.400242,0.384456,0.416029
61116,278.2146,273.7034,282.7259,0.402015,0.386365,0.417666
61117,276.3018,271.0725,281.5311,0.427030,0.404953,0.449107
61118,275.0966,269.5092,280.6840,0.411912,0.394222,0.429603
61119,274.8829,270.3616,279.4042,0.401042,0.386345,0.415739
61120,279.8342,274.8841,284.7844,0.403320,0.387806,0.418834
61121,273.9056,268.7784,279.0327,0.412156,0.395682,0.428630
61122,276.7478,271.9405,281.5551,0.407504,0.391191,0.423816
61123,278.9880,274.4991,283.4769,0.392806,0.375771,0.409840
61124,278.6529,273.6278,283.6780,0.395330,0.380147,0.410514
61125,277.5621,271.9516,283.1726,0.406339,0.383408,0.429271
61126,276.3432,272.0461,280.6403,0.399409,0.384765,0.414054
61127,276.6468,272.1687,281.1248,0.406228,0.388661,0.423794
61128,278.6137,274.0821,283.1453,0.399490,0.385789,0.413192
61129,275.5363,270.3224,280.7501,0.415329,0.397070,0.433588
61130,277.4244,272.7757,282.0730,0.404608,0.389541,0.419674
61131,276.1339,271.3987,280.8690,0.409315,0.392577,0.426053
61132,280.2066,275.3488,285.0644,0.405935,0.390413,0.421458
61133,276.8155,272.5306,281.1004,0.405286,0.390206,0.420367
61134,276.4038,271.7986,281.0091,0.409806,0.390234,0.429378
61135,276.9842,272.3332,281.6353,0.394560,0.379280,0.409841
61136,278.6855,274.1438,283.2273,0.407140,0.390018,0.424263
61137,275.9248,270.9904,280.8592,0.407791,0.389507,0.426075
61138,276.8479,272.0418,281.6539,0.409083,0.394336,0.423830
61139,278.3197,273.3691,283.2702,0.407883,0.392413,0.423353
61140,275.9547,271.7506,280.1589,0.409976,0.392381,0.427571
61141,272.8891,267.6128,278.1655,0.424584,0.403127,0.446041
61142,279.6588,275.9022,283.4154,0.400534,0.386181,0.414887
61143,279.8140,274.7104,284.9177,0.399495,0.381549,0.417442
61144,276.2120,271.5726,280.8514,0.412377,0.396939,0.427815
61145,280.2664,275.9941,284.5386,0.394659,0.380179,0.409140
61146,276.8871,271.0776,282.6967,0.410527,0.392386,0.428668
61147,275.9605,271.3728,280.5483,0.394287,0.383401,0.405173
61148,277.8661,272.3602,283.3721,0.398553,0.381301,0.415805
61149,274.6298,269.5474,279.7121,0.401246,0.388644,0.413848
61150,277.3927,271.5281,283.2574,0.404019,0.385441,0.422597
61151,277.8796,272.9159,282.8433,0.403902,0.390390,0.417413
61152,276.7727,271.5173,282.0281,0.402901,0.386559,0.419243
61153,274.2759,269.6355,278.9164,0.403636,0.388688,0.418584
61154,282.0953,276.4253,287.7654,0.392064,0.376402,0.407726
61155,274.1934,269.9797,278.4070,0.404077,0.388620,0.419534
61156,278.6641,273.1144,284.2138,0.397684,0.380474,0.414894
61157,276.6482,271.0489,282.2475,0.406369,0.389046,0.423692
61158,275.6289,270.6643,280.5935,0.411380,0.394744,0.428016
61159,274.4282,270.5336,278.3227,0.397343,0.383785,0.410902
61160,275.4845,271.5813,279.3878,0.402240,0.386727,0.417753
61161,277.7372,273.4928,281.9816,0.396338,0.383578,0.409098
61162,278.5860,272.7790,284.3930,0.408270,0.387400,0.429139
61163,278.8725,274.0336,283.7113,0.404501,0.385335,0.423666
61164,273.9598,268.8497,279.0698,0.421125,0.401992,0.440258
61165,279.3875,274.6997,284.0753,0.394387,0.381086,0.407687
61166,277.2748,272.0554,282.4942,0.401881,0.387701,0.416061
61167,276.3091,271.5867,281.0314,0.412066,0.395478,0.428655
61168,274.8535,270.0655,279.6415,0.415776,0.401816,0.429737
61169,273.5255,269.0816,277.9694,0.403471,0.389098,0.417845
61170,277.4837,272.3557,282.6117,0.400789,0.386394,0.415185
61171,277.2800,273.1367,281.4232,0.404106,0.390296,0.417916
61172,275.2119,271.2196,279.2041,0.411269,0.393609,0.428930
61173,274.4460,270.2922,278.5997,0.414341,0.399883,0.428800
61174,279.0519,274.4328,283.6710,0.397756,0.384591,0.410920
61175,273.6978,269.1202,278.2754,0.420238,0.404738,0.435739
61176,279.7851,274.9874,284.5828,0.405508,0.390465,0.420550
61177,280.1177,275.0207,285.2147,0.396133,0.379339,0.412926
61178,276.0035,271.3406,280.6664,0.422605,0.403774,0.441435
61179,276.1312,272.1693,280.0931,0.406385,0.390483,0.422287
61180,280.7330,274.6371,286.8288,0.393484,0.376890,0.410078
61181,279.7412,274.7768,284.7057,0.399104,0.382008,0.416201
61182,276.1266,270.6489,281.6043,0.398329,0.381687,0.414971
61183,279.2272,274.5089,283.9456,0.403276,0.386928,0.419624
61184,283.4101,279.2060,287.6141,0.389615,0.377736,0.401494
61185,281.4222,276.4546,286.3898,0.397264,0.379199,0.415328
61186,272.5558,268.3837,276.7278,0.407490,0.393016,0.421964
61187,276.8725,272.4818,281.2632,0.396842,0.380250,0.413434
61188,276.5719,272.1267,281.0171,0.401385,0.386272,0.416497
61189,279.9300,274.9488,284.9112,0.389514,0.376888,0.402140
61190,274.2518,269.8798,278.6238,0.412410,0.395111,0.429710
61191,274.7897,269.1749,280.4046,0.398580,0.384157,0.413003
61192,277.7271,272.4766,282.9777,0.400947,0.384121,0.417774
61193,276.5697,272.7723,280.3670,0.411666,0.394456,0.428877
61194,280.8706,275.5662,286.1751,0.402731,0.388258,0.417205
61195,281.2793,275.8808,286.6777,0.396843,0.381299,0.412387
61196,274.1249,269.5199,278.7299,0.413443,0.398444,0.428442
61197,274.2590,269.3681,279.1500,0.411071,0.391823,0.430320
61198,275.3638,270.1933,280.5343,0.414104,0.397723,0.430486
61199,280.6633,275.7589,285.5677,0.394074,0.379364,0.408784
61200,278.6464,273.8750,283.4178,0.402199,0.389509,0.414888
61201,274.8306,269.6968,279.9644,0.414048,0.395639,0.432458
61202,276.0169,270.2645,281.7693,0.400986,0.384755,0.417217
61203,278.4267,274.1155,282.7379,0.400985,0.387677,0.414294
61204,276.6216,272.2415,281.0018,0.404318,0.391263,0.417374
61205,276.6094,272.1805,281.0382,0.409887,0.395773,0.424000
61206,277.1005,271.9449,282.2561,0.403569,0.386940,0.420198
61207,278.4856,273.4197,283.5516,0.406596,0.390678,0.422513
61208,277.0982,272.6575,281.5389,0.418842,0.401450,0.436233
61209,276.9472,271.9435,281.9509,0.414161,0.397457,0.430865
61210,278.2806,273.8857,282.6755,0.399589,0.386969,0.412209
61211,277.5419,273.8086,281.2752,0.404164,0.392118,0.416209
61212,280.4538,275.6832,285.2244,0.397562,0.383297,0.411826
61213,274.3091,269.3164,279.3018,0.406917,0.391991,0.421842
61214,274.6295,270.1098,279.1492,0.419115,0.402660,0.435570
61215,277.7568,272.2867,283.2269,0.413907,0.393715,0.434099
61216,275.6195,270.4488,280.7902,0.403858,0.390798,0.416918
61217,277.4179,272.7748,282.0610,0.401521,0.388867,0.414175
61218,275.3456,270.0839,280.6074,0.411659,0.394599,0.428718
61219,278.7657,274.7124,282.8190,0.389310,0.375343,0.403278
61220,277.9343,274.0672,281.8015,0.407558,0.392198,0.422917
61221,274.0331,269.4407,278.6254,0.411703,0.397611,0.425795
61222,279.7488,274.6820,284.8157,0.398890,0.381993,0.415788
61223,274.5242,269.5148,279.5336,0.406826,0.394494,0.419159
61224,277.0936,272.1553,282.0319,0.403723,0.385298,0.422147
61225,277.6954,273.1076,282.2831,0.395048,0.379327,0.410769
61226,274.6877,270.2189,279.1565,0.411135,0.392480,0.429790
61227,276.2682,271.6053,280.9312,0.398551,0.383617,0.413486
61228,274.6181,269.3349,279.9012,0.418764,0.400675,0.436852
61229,275.1153,269.9689,280.2618,0.416445,0.398047,0.434842
61230,281.2640,276.7516,285.7764,0.399763,0.385192,0.414334
61231,273.5780,267.8102,279.3457,0.416557,0.398106,0.435008
61232,277.4260,273.0405,281.8115,0.396856,0.382610,0.411103
61233,279.1299,274.4492,283.8105,0.408220,0.389002,0.427438
61234,277.3784,272.6267,282.1300,0.408976,0.393201,0.424752
61235,276.6314,271.6261,281.6366,0.410442,0.393518,0.427366
61236,272.7071,267.4420,277.9723,0.417104,0.397597,0.436611
61237,276.7682,273.0788,280.4577,0.401965,0.389059,0.414872
61238,276.4758,271.6309,281.3208,0.407887,0.390508,0.425267
61239,274.9552,270.2839,279.6265,0.415345,0.400516,0.430174
61240,272.5639,268.2974,276.8304,0.411802,0.395360,0.428243
61241,275.9505,271.6330,280.2679,0.412807,0.394836,0.430778
61242,272.6074,268.8980,276.3167,0.421520,0.406843,0.436197
61243,276.1411,270.5874,281.6948,0.415610,0.394239,0.436982
61244,279.2418,274.6833,283.8003,0.400168,0.385353,0.414982
61245,276.7239,271.8095,281.6383,0.401014,0.388757,0.413270
61246,279.8781,275.2995,284.4568,0.403172,0.387068,0.419277
61247,277.1836,272.4301,281.9372,0.406319,0.390613,0.422024
61248,277.6750,273.5039,281.8462,0.402076,0.388016,0.416137
61249,276.9849,272.6134,281.3564,0.403564,0.385620,0.421508
61250,278.2826,273.1707,283.3944,0.398008,0.383241,0.412775
61251,276.1656,271.1213,281.2098,0.404727,0.387448,0.422006
61252,282.0395,277.4976,286.5814,0.403292,0.386921,0.419664
61253,280.8354,275.8825,285.7883,0.398114,0.381713,0.414514
61254,275.8142,270.6652,280.9631,0.405822,0.388856,0.422788
61255,275.1969,270.1649,280.2290,0.412852,0.395166,0.430537
61256,276.2488,271.6906,280.8069,0.408552,0.392003,0.425101
61257,276.2049,272.3344,280.0755,0.409317,0.395509,0.423125
61258,280.3081,276.2670,284.3492,0.403985,0.391165,0.416806
61259,280.9134,275.7979,286.0289,0.396093,0.381236,0.410950
61260,276.3371,271.2631,281.4110,0.405274,0.389179,0.421368
61261,282.1354,277.3762,286.8947,0.389801,0.375878,0.403725
61262,275.6361,270.2089,281.0632,0.409012,0.395379,0.422645
61263,273.5524,268.4614,278.6434,0.419803,0.404811,0.434795
61264,277.0598,271.8162,282.3034,0.410027,0.393327,0.426727
61265,277.4360,273.1410,281.7311,0.409945,0.393420,0.426469
61266,273.5793,269.4467,277.7119,0.414988,0.399252,0.430724
61267,277.3022,271.8943,282.7102,0.415148,0.399584,0.430711
61268,277.2188,272.1892,282.2484,0.397561,0.382273,0.412848
61269,280.1014,275.1004,285.1024,0.397170,0.381979,0.412361
61270,276.9226,273.0141,280.8312,0.408459,0.392997,0.423921
61271,277.1908,272.6185,281.7631,0.397211,0.381798,0.412624
61272,274.8843,270.3081,279.4605,0.408545,0.392417,0.424672
61273,274.2367,269.4553,279.0181,0.412098,0.398210,0.425986
61274,282.0305,276.0736,287.9874,0.403499,0.385073,0.421925
61275,274.4944,269.5822,279.4066,0.410471,0.392787,0.428154
61276,275.3352,269.7168,280.9536,0.411015,0.393712,0.428317
61277,277.6764,272.9337,282.4191,0.399387,0.385978,0.412796
61278,270.4349,265.8122,275.0576,0.414267,0.398896,0.429637
61279,275.5215,270.2514,280.7916,0.415702,0.399092,0.432312
61280,278.0458,273.4910,282.6005,0.403133,0.388586,0.417680
61281,278.1360,272.0335,284.2386,0.406606,0.385639,0.427572
61282,278.9836,273.9411,284.0261,0.407381,0.388852,0.425910
61283,279.1521,275.5040,282.8002,0.396879,0.382569,0.411189
61284,274.4924,270.6679,278.3170,0.404458,0.389222,0.419695
61285,276.9525,271.8265,282.0785,0.405554,0.388262,0.422845
61286,275.1586,270.1409,280.1762,0.424276,0.406334,0.442218
61287,273.2302,268.1592,278.3012,0.407425,0.388406,0.426444
61288,277.2322,271.6468,282.8176,0.399375,0.385422,0.413329
61289,279.0917,274.0692,284.1142,0.401942,0.383803,0.420080
61290,276.0572,271.5405,280.5738,0.396718,0.382648,0.410789
61291,278.2808,274.0491,282.5126,0.405965,0.388466,0.423465
61292,274.4977,269.2090,279.7865,0.408587,0.389623,0.427551
61293,276.0101,271.2466,280.7736,0.408794,0.391191,0.426396
61294,278.3814,273.6180,283.1448,0.406236,0.390198,0.422274
61295,277.5001,272.0356,282.9645,0.411479,0.393485,0.429472
61296,279.6281,274.6144,284.6417,0.392640,0.379723,0.405557
61297,279.0739,273.9075,284.2403,0.410214,0.396254,0.424174
61298,277.8093,273.1760,282.4425,0.400814,0.382323,0.419305
61299,275.9489,271.5060,280.3917,0.415996,0.399179,0.432812
61300,274.5480,270.1948,278.9012,0.400190,0.385915,0.414466
61301,277.4721,272.3040,282.6402,0.413347,0.394008,0.432686
61302,276.9012,272.7610,281.0414,0.397975,0.383438,0.412511
61303,276.3196,271.4338,281.2054,0.405339,0.388209,0.422469
61304,275.5834,270.5217,280.6451,0.402817,0.389754,0.415880
61305,277.5191,272.1077,282.9305,0.400241,0.383490,0.416992
61306,277.4571,273.3833,281.5310,0.406924,0.392323,0.421525
61307,275.4997,270.4917,280.5076,0.412346,0.396463,0.428230
61308,276.4030,271.9903,280.8156,0.412105,0.396872,0.427338
61309,278.0709,273.3174,282.8243,0.406681,0.390549,0.422813
61310,281.7794,276.4829,287.0760,0.396386,0.379967,0.412805
61311,272.1651,268.7425,275.5877,0.405282,0.391320,0.419244
61312,270.5983,266.9579,274.2387,0.412458,0.398525,0.426390
61313,278.6308,274.0546,283.2069,0.405461,0.392058,0.418864
61314,275.9020,271.2113,280.5927,0.405534,0.388009,0.423058
61315,278.3245,273.0435,283.6055,0.403803,0.387628,0.419978
61316,275.8603,271.1401,280.5805,0.404657,0.387755,0.421559
61317,276.7145,271.5338,281.8951,0.409402,0.395531,0.423272
61318,275.8907,271.0070,280.7744,0.416136,0.399787,0.432485
61319,277.2306,272.3221,282.1392,0.411844,0.390957,0.432731
61320,277.2960,272.1936,282.3983,0.397018,0.382145,0.411891
61321,278.3070,273.8074,282.8067,0.403433,0.385378,0.421488
61322,276.9643,272.4481,281.4804,0.409762,0.394262,0.425262
61323,276.4073,272.7702,280.0443,0.412794,0.399688,0.425899
61324,276.8534,271.6692,282.0376,0.399804,0.384920,0.414688
61325,275.0470,271.1386,278.9553,0.409098,0.396494,0.421702
61326,277.7657,273.2445,282.2869,0.410660,0.395091,0.426229
61327,274.0925,269.6892,278.4957,0.413707,0.397727,0.429687
61328,278.8227,273.9817,283.6637,0.405059,0.388896,0.421222
61329,283.1811,278.7188,287.6435,0.387984,0.374544,0.401425
61330,276.8917,272.4306,281.3529,0.403372,0.390329,0.416416
61331,281.9328,277.4497,286.4158,0.399490,0.382827,0.416153
61332,277.0566,272.8926,281.2206,0.396053,0.381323,0.410783
61333,277.7551,273.6117,281.8984,0.404519,0.388034,0.421005
61334,277.2769,272.6060,281.9478,0.403084,0.384613,0.421556
61335,278.1780,272.8536,283.5023,0.408552,0.391210,0.425894
61336,280.1782,274.8444,285.5121,0.402520,0.389114,0.415926
61337,273.5492,268.3957,278.7027,0.414060,0.399581,0.428539
61338,276.4629,272.4033,280.5226,0.401292,0.386916,0.415667
61339,279.4724,274.4225,284.5224,0.407323,0.389351,0.425294
61340,277.6247,272.8612,282.3882,0.408623,0.392762,0.424485
61341,279.9608,275.5866,284.3349,0.395533,0.379357,0.411709
61342,276.2747,271.3553,281.1941,0.399485,0.385177,0.413793
61343,278.2691,273.2777,283.2605,0.394275,0.379216,0.409335
61344,278.1957,273.0603,283.3311,0.402847,0.389139,0.416555
61345,275.0079,270.7026,279.3133,0.415272,0.398174,0.432370
61346,278.3780,273.7019,283.0540,0.396337,0.380133,0.412541
61347,275.3911,270.9997,279.7824,0.411809,0.395416,0.428203
61348,278.3252,273.7895,282.8610,0.397534,0.384783,0.410285
61349,277.7665,272.0042,283.5288,0.406997,0.388582,0.425413
61350,284.0052,279.6672,288.3432,0.395125,0.379297,0.410952
61351,274.5436,269.7313,279.3558,0.402382,0.387786,0.416979
61352,275.8268,269.8223,281.8314,0.403220,0.383640,0.422799
61353,271.7704,267.0070,276.5338,0.417581,0.399014,0.436148
61354,274.3281,269.5637,279.0926,0.414256,0.398925,0.429588
61355,276.0145,271.6050,280.4240,0.409539,0.392644,0.426434
61356,282.7400,277.8624,287.6176,0.394882,0.380472,0.409292
61357,276.9032,272.4763,281.3301,0.392736,0.378734,0.406739
61358,275.1861,269.6561,280.7161,0.407547,0.387705,0.427388
61359,278.7291,274.2752,283.1831,0.412608,0.398380,0.426836
61360,277.2715,272.9463,281.5967,0.404446,0.389278,0.419613
61361,277.5862,273.3413,281.8311,0.410466,0.396127,0.424804
61362,275.8093,271.9202,279.6984,0.398118,0.385064,0.411172
61363,275.4258,271.1952,279.6564,0.404414,0.389614,0.419214
61364,274.5176,268.8795,280.1558,0.401927,0.384563,0.419290
61365,279.0581,274.3803,283.7358,0.400293,0.382807,0.417779
61366,281.1356,277.3154,284.9558,0.403015,0.390459,0.415571
61367,274.7339,270.6714,278.7963,0.416158,0.400205,0.432110
61368,278.8796,274.1721,283.5870,0.403750,0.389327,0.418174
61369,279.1273,274.4216,283.8329,0.395166,0.381767,0.408564
61370,277.7383,273.9345,281.5422,0.405330,0.393334,0.417325
61371,277.7382,272.4769,282.9996,0.412459,0.395655,0.429262
61372,283.6767,278.6757,288.6777,0.389542,0.373637,0.405446
61373,280.3195,275.4595,285.1795,0.402703,0.385821,0.419586
61374,281.1094,276.5731,285.6456,0.406414,0.391689,0.421140
61375,277.3639,271.8308,282.8969,0.414845,0.399155,0.430535
61376,273.8250,268.5144,279.1357,0.414404,0.394960,0.433849
61377,276.0798,272.0994,280.0602,0.413162,0.398710,0.427615
61378,275.2347,269.5119,280.9575,0.405863,0.388565,0.423162
61379,275.6314,271.6233,279.6396,0.400492,0.386952,0.414031
61380,279.4647,275.6930,283.2364,0.402882,0.386656,0.419108
61381,278.4244,273.2555,283.5933,0.401381,0.385997,0.416764
61382,274.0600,268.9828,279.1372,0.418439,0.400701,0.436178
61383,281.2288,276.1148,286.3429,0.390881,0.378025,0.403736
61384,271.5756,267.7142,275.4370,0.415960,0.400461,0.431458
61385,275.7425,270.9002,280.5849,0.406529,0.390086,0.422973
61386,276.5422,270.4397,282.6446,0.417189,0.398118,0.436260
61387,279.0503,273.9179,284.1826,0.399258,0.383756,0.414759
61388,282.3540,277.4461,287.2620,0.389270,0.373018,0.405521
61389,277.0492,271.7520,282.3464,0.413888,0.394907,0.432870
61390,278.1347,273.7415,282.5279,0.396262,0.380614,0.411910
61391,277.0494,271.5275,282.5713,0.407783,0.392650,0.422915
61392,276.0751,271.1609,280.9892,0.407772,0.393498,0.422045
61393,276.6291,271.7557,281.5025,0.416591,0.398476,0.434706
61394,275.1528,270.4937,279.8120,0.412733,0.396378,0.429088
61395,279.4525,274.8015,284.1034,0.402573,0.388792,0.416355
61396,278.7445,274.2917,283.1974,0.407980,0.391707,0.424253
61397,277.8116,273.5034,282.1198,0.400890,0.385547,0.416232
61398,278.3753,274.0337,282.7168,0.404259,0.389711,0.418807
61399,278.2137,273.9180,282.5093,0.400061,0.388182,0.411939
61400,278.0362,273.0486,283.0237,0.415833,0.398474,0.433192
61401,281.1696,275.8000,286.5393,0.395859,0.382696,0.409021
61402,278.1306,272.7388,283.5224,0.398530,0.384100,0.412960
61403,275.0281,269.7522,280.3040,0.415368,0.399049,0.431687
61404,274.7137,270.1809,279.2466,0.400148,0.387027,0.413268
61405,277.3876,272.7804,281.9948,0.415672,0.398190,0.433153
61406,275.0272,270.8702,279.1842,0.413591,0.397335,0.429847
61407,277.8576,273.1813,282.5339,0.398576,0.382903,0.414249
61408,278.6383,274.6194,282.6571,0.398617,0.384163,0.413071
61409,276.6673,271.6876,281.6470,0.412697,0.396927,0.428467
61410,277.6432,273.5939,281.6926,0.407173,0.389197,0.425149
61411,275.8119,271.3985,280.2252,0.416848,0.401886,0.431810
61412,275.3995,270.8349,279.9640,0.411833,0.394607,0.429059
61413,276.1818,271.4614,280.9023,0.409780,0.394987,0.424573
61414,275.9848,271.0889,280.8808,0.407644,0.390975,0.424312
61415,275.4925,271.9116,279.0735,0.400498,0.384326,0.416669
61416,279.8474,275.0860,284.6089,0.391069,0.376460,0.405678
61417,277.6492,272.5794,282.7191,0.393791,0.379175,0.408406
61418,275.6253,270.8916,280.3589,0.408019,0.390732,0.425306
61419,279.0125,274.0446,283.9803,0.406209,0.389006,0.423411
61420,278.2047,273.0250,283.3843,0.394027,0.378905,0.409150
61421,275.6869,270.5005,280.8732,0.413254,0.394989,0.431520
61422,281.3696,277.0236,285.7156,0.387685,0.373766,0.401605
61423,280.3225,275.3479,285.2971,0.398100,0.381419,0.414782
61424,278.0819,273.6775,282.4863,0.393272,0.380013,0.406531
61425,275.8047,271.2246,280.3849,0.411429,0.394234,0.428625
61426,276.5647,270.6567,282.4727,0.399108,0.382604,0.415612
61427,275.7056,270.6805,280.7308,0.410282,0.395093,0.425471
61428,281.2610,277.1999,285.3221,0.391591,0.378611,0.404571
61429,272.2478,267.4181,277.0774,0.411658,0.396376,0.426939
61430,275.0206,270.1230,279.9183,0.414878,0.400325,0.429431
61431,273.8839,269.3106,278.4573,0.404327,0.389747,0.418908
61432,273.9595,269.6519,278.2671,0.412098,0.396574,0.427622
61433,274.9155,269.9249,279.9061,0.414686,0.396513,0.432859
61434,279.4915,274.5524,284.4306,0.405570,0.386935,0.424206
61435,277.3376,272.5595,282.1158,0.405592,0.391437,0.419748
61436,273.5963,269.1569,278.0357,0.415392,0.397049,0.433734
61437,278.1697,273.0159,283.3235,0.395665,0.379490,0.411839
61438,275.0226,270.3849,279.6602,0.412822,0.395615,0.430029
61439,279.5011,274.8863,284.1159,0.400181,0.383268,0.417094
61440,278.3082,274.6024,282.0140,0.403320,0.387990,0.418650
61441,275.6584,271.0061,280.3106,0.408103,0.393678,0.422528
61442,274.6767,269.9775,279.3760,0.411433,0.396471,0.426394
61443,275.7524,270.6469,280.8579,0.407363,0.392090,0.422636
61444,278.7407,274.7294,282.7521,0.396788,0.384838,0.408738
61445,277.2320,272.5822,281.8818,0.402357,0.384144,0.420569
61446,278.7979,273.8025,283.7933,0.406262,0.389463,0.423062
61447,281.9040,276.9204,286.8875,0.400441,0.384159,0.416723
61448,278.6751,273.8420,283.5082,0.411737,0.393999,0.429475
61449,277.7242,272.9328,282.5155,0.394322,0.379024,0.409621
61450,278.9319,273.8845,283.9793,0.400835,0.386060,0.415610
61451,275.0319,269.8015,280.2623,0.400374,0.383943,0.416806
61452,277.1885,272.0944,282.2827,0.409425,0.393398,0.425451
61453,280.9030,276.0037,285.8024,0.389171,0.376617,0.401726
61454,275.9751,272.0746,279.8757,0.407077,0.392748,0.421407
61455,276.0556,271.3901,280.7211,0.402515,0.387248,0.417782
61456,275.4730,270.8638,280.0822,0.393946,0.382222,0.405669
61457,275.6145,271.1982,280.0308,0.407178,0.391681,0.422674
61458,276.0782,271.7327,280.4236,0.411468,0.395752,0.427184
61459,275.7873,271.0180,280.5565,0.424674,0.405104,0.444245
61460,279.7944,274.3337,285.2552,0.397728,0.380224,0.415233
61461,276.6050,271.6457,281.5642,0.404239,0.386080,0.422398
61462,280.4604,275.7904,285.1304,0.399229,0.383396,0.415061
61463,276.6278,272.0737,281.1819,0.411250,0.395210,0.427290
61464,274.5871,269.9770,279.1971,0.412787,0.397368,0.428206
61465,278.3714,273.4924,283.2505,0.396336,0.382288,0.410384
61466,280.9570,276.6749,285.2391,0.392334,0.380997,0.403671
61467,278.3748,274.7861,281.9636,0.399229,0.384080,0.414377
61468,279.0298,273.8578,284.2017,0.404028,0.388706,0.419350
61469,281.2383,276.4122,286.0643,0.402306,0.387200,0.417413
61470,279.3049,274.7555,283.8543,0.403801,0.388889,0.418714
61471,279.8536,275.3463,284.3610,0.403850,0.387371,0.420330
61472,277.4076,273.1271,281.6881,0.397326,0.384008,0.410644
61473,281.3465,277.3162,285.3768,0.394443,0.381771,0.407115
61474,278.8469,275.0465,282.6473,0.392867,0.379738,0.405997
61475,277.7574,273.2590,282.2558,0.399459,0.385053,0.413864
61476,273.7459,269.7902,277.7015,0.415379,0.399076,0.431682
61477,278.0454,272.7646,283.3262,0.406832,0.392226,0.421439
61478,280.5275,274.9963,286.0588,0.387774,0.369835,0.405714
61479,279.3769,274.1690,284.5849,0.396518,0.380217,0.412818
61480,274.7159,270.2302,279.2016,0.405614,0.388869,0.422360
61481,274.6486,269.5818,279.7154,0.411638,0.394372,0.428904
61482,273.2506,269.2783,277.2229,0.411833,0.398422,0.425244
61483,278.2239,273.8794,282.5683,0.403743,0.389080,0.418406
61484,277.5629,271.9745,283.1513,0.410285,0.393147,0.427423
61485,275.5512,271.0968,280.0056,0.406921,0.388442,0.425399
61486,279.4306,273.5733,285.2878,0.401871,0.382880,0.420862
61487,280.8882,276.3806,285.3958,0.393785,0.378241,0.409329
61488,278.1669,274.0835,282.2502,0.396332,0.383917,0.408747
61489,280.6540,276.0582,285.2497,0.395238,0.380387,0.410089
61490,276.8952,273.0576,280.7328,0.395713,0.385580,0.405847
61491,275.1335,270.1256,280.1414,0.410600,0.393660,0.427540
61492,278.1681,273.6821,282.6542,0.400874,0.386389,0.415360
61493,276.9166,272.2356,281.5975,0.415697,0.398277,0.433117
61494,277.1012,272.7205,281.4819,0.429239,0.412356,0.446122
61495,275.8120,271.7487,279.8753,0.412850,0.398632,0.427068
61496,278.3261,273.8236,282.8286,0.409143,0.393934,0.424352
61497,277.2261,272.1635,282.2888,0.396509,0.382565,0.410452
61498,280.0428,275.8233,284.2622,0.392677,0.379022,0.406332
