alpha0,episodio,retorno_medio,td_medio
0.5,38603,269.5888,0.460147
0.5,38604,275.4256,0.435074
0.5,38605,270.7732,0.427789
0.5,38606,276.3542,0.418650
0.5,38607,268.1314,0.453451
0.5,38608,269.3802,0.439310
0.5,38609,271.1251,0.442878
0.5,38610,267.6710,0.450505
0.5,38611,278.0972,0.427607
0.5,38612,270.5429,0.453339
0.5,38613,273.5889,0.438095
0.5,38614,277.8221,0.449167
0.5,38615,260.5812,0.464870
0.5,38616,265.1267,0.472998
0.5,38617,274.3560,0.452177
0.5,38618,275.1667,0.444535
0.5,38619,271.0465,0.454296
0.5,38620,272.8217,0.449543
0.5,38621,265.7205,0.468213
0.5,38622,269.6405,0.456991
0.5,38623,268.8256,0.452225
0.5,38624,275.4621,0.437567
0.5,38625,266.1899,0.457086
0.5,38626,270.1631,0.448482
0.5,38627,274.5092,0.437785
0.5,38628,270.2109,0.429347
0.5,38629,267.6982,0.436452
0.5,38630,264.8379,0.460152
0.5,38631,274.7320,0.446312
0.5,38632,268.6346,0.439974
0.5,38633,268.9623,0.458791
0.5,38634,266.7637,0.446239
0.5,38635,266.5728,0.477300
0.5,38636,262.0810,0.473258
0.5,38637,268.6480,0.447808
0.5,38638,269.5091,0.446627
0.5,38639,275.9127,0.427728
0.5,38640,271.7387,0.454423
0.5,38641,273.8677,0.443991
0.5,38642,264.2241,0.453993
0.5,38643,272.2715,0.428229
0.5,38644,267.2974,0.459476
0.5,38645,268.0664,0.448632
0.5,38646,263.7956,0.454202
0.5,38647,274.7176,0.437521
0.5,38648,270.7481,0.466487
0.5,38649,269.9270,0.458426
0.5,38650,273.6432,0.458033
0.5,38651,274.0943,0.436017
0.5,38652,270.4050,0.452864
0.5,38653,264.1678,0.477833
0.5,38654,269.9043,0.459493
0.5,38655,277.3353,0.448800
0.5,38656,278.0064,0.429254
0.5,38657,270.8685,0.437870
0.5,38658,282.2523,0.416482
0.5,38659,272.0996,0.448013
0.5,38660,272.4016,0.451357
0.5,38661,268.3497,0.444792
0.5,38662,266.3671,0.466443
0.5,38663,272.3927,0.446252
0.5,38664,265.9330,0.469536
0.5,38665,274.7948,0.439654
0.5,38666,273.4146,0.429075
0.5,38667,270.2594,0.456096
0.5,38668,261.0997,0.478706
0.5,38669,269.1022,0.479477
0.5,38670,275.2141,0.477118
0.5,38671,266.6176,0.455064
0.5,38672,278.0534,0.445475
0.5,38673,269.1649,0.457629
0.5,38674,260.1826,0.461470
0.5,38675,274.5179,0.465754
0.5,38676,272.8971,0.454205
0.5,38677,268.6608,0.454389
0.5,38678,272.8498,0.430091
0.5,38679,265.7837,0.456158
0.5,38680,274.2346,0.445664
0.5,38681,276.5929,0.443378
0.5,38682,274.6603,0.454713
0.5,38683,267.3126,0.442345
0.5,38684,261.2829,0.463450
0.5,38685,269.9686,0.448952
0.5,38686,268.2488,0.451838
0.5,38687,274.5660,0.432849
0.5,38688,270.0669,0.446891
0.5,38689,269.2013,0.433815
0.5,38690,264.4826,0.460078
0.5,38691,267.1109,0.458534
0.5,38692,273.0327,0.444775
0.5,38693,272.2452,0.444518
0.5,38694,269.9344,0.454790
0.5,38695,270.2417,0.443413
0.5,38696,268.3264,0.443614
0.5,38697,268.7824,0.463697
0.5,38698,271.7354,0.474787
0.5,38699,270.4948,0.454755
0.5,38700,263.8804,0.450060
0.5,38701,269.5598,0.434879
0.5,38702,265.9186,0.471331
0.5,38703,270.7778,0.447039
0.5,38704,271.6792,0.464329
0.5,38705,269.0859,0.445753
0.5,38706,273.0048,0.442073
0.5,38707,270.8424,0.441338
0.5,38708,267.8409,0.473845
0.5,38709,270.9112,0.458520
0.5,38710,268.3761,0.461360
0.5,38711,277.0117,0.414355
0.5,38712,266.5508,0.450536
0.5,38713,265.7841,0.440742
0.5,38714,273.7113,0.434900
0.5,38715,272.2643,0.447527
0.5,38716,270.4384,0.444599
0.5,38717,269.3643,0.464881
0.5,38718,271.5566,0.444113
0.5,38719,266.3562,0.453775
0.5,38720,266.0070,0.469069
0.5,38721,269.9258,0.448385
0.5,38722,268.8318,0.464401
0.5,38723,269.7369,0.434364
0.5,38724,268.0623,0.449195
0.5,38725,269.3480,0.458640
0.5,38726,268.1842,0.455346
0.5,38727,263.4251,0.473015
0.5,38728,268.5102,0.440713
0.5,38729,269.2228,0.459127
0.5,38730,273.4247,0.433816
0.5,38731,272.8814,0.432555
0.5,38732,266.8801,0.468706
0.5,38733,267.7219,0.450169
0.5,38734,274.4444,0.431954
0.5,38735,274.2430,0.445213
0.5,38736,262.7611,0.468715
0.5,38737,277.5606,0.435286
0.5,38738,271.8791,0.445990
0.5,38739,265.5705,0.465909
0.5,38740,270.1283,0.444317
0.5,38741,269.5072,0.439923
0.5,38742,264.6823,0.457057
0.5,38743,262.0645,0.477968
0.5,38744,264.9279,0.475771
0.5,38745,265.3788,0.467027
0.5,38746,272.7588,0.441819
0.5,38747,275.2022,0.432771
0.5,38748,266.7757,0.471430
0.5,38749,270.5631,0.447087
0.5,38750,276.6326,0.444553
0.5,38751,275.7675,0.430193
0.5,38752,269.3736,0.444008
0.5,38753,273.9218,0.440493
0.5,38754,268.9772,0.460032
0.5,38755,271.7714,0.444094
0.5,38756,263.7629,0.464500
0.5,38757,268.2954,0.449564
0.5,38758,265.5496,0.452021
0.5,38759,264.9193,0.470544
0.5,38760,263.7589,0.466685
0.5,38761,263.9068,0.453652
0.5,38762,266.4483,0.454171
0.5,38763,270.8167,0.443115
0.5,38764,268.4542,0.439090
0.5,38765,266.2493,0.449121
0.5,38766,268.1766,0.438346
0.5,38767,271.3098,0.434958
0.5,38768,266.6747,0.457080
0.5,38769,265.7466,0.461834
0.5,38770,272.8679,0.434864
0.5,38771,263.4353,0.461689
0.5,38772,263.8779,0.458882
0.5,38773,271.3222,0.434732
0.5,38774,277.2251,0.435410
0.5,38775,270.6027,0.435818
0.5,38776,265.4852,0.475903
0.5,38777,264.5798,0.453426
0.5,38778,258.8102,0.479664
0.5,38779,270.0339,0.449193
0.5,38780,267.2251,0.451486
0.5,38781,268.6726,0.442874
0.5,38782,258.9580,0.459214
0.5,38783,275.6280,0.433399
0.5,38784,276.3619,0.425065
0.5,38785,265.1630,0.450225
0.5,38786,266.0614,0.449724
0.5,38787,271.7315,0.459161
0.5,38788,268.4639,0.447603
0.5,38789,266.3208,0.462068
0.5,38790,261.6122,0.470199
0.5,38791,271.3610,0.445100
0.5,38792,266.6593,0.458755
0.5,38793,264.3589,0.485519
0.5,38794,267.0025,0.458796
0.5,38795,269.0059,0.460319
0.5,38796,270.5720,0.443176
0.5,38797,269.8691,0.451065
0.5,38798,268.7088,0.465853
0.5,38799,275.1868,0.446636
0.5,38800,270.1015,0.452486
0.5,38801,265.8151,0.449749
0.5,38802,265.8974,0.466576
0.5,38803,269.5582,0.441240
0.5,38804,275.9563,0.427829
0.5,38805,265.5333,0.464233
0.5,38806,265.7716,0.453389
0.5,38807,274.6480,0.447105
0.5,38808,269.0596,0.435555
0.5,38809,269.3548,0.453678
0.5,38810,275.9363,0.422131
0.5,38811,259.6801,0.491455
0.5,38812,271.1545,0.454744
0.5,38813,272.1059,0.438825
0.5,38814,276.9090,0.433778
0.5,38815,270.0380,0.442966
0.5,38816,266.3801,0.452967
0.5,38817,261.4289,0.482241
0.5,38818,265.9361,0.461006
0.5,38819,270.9862,0.446395
0.5,38820,268.0955,0.442509
0.5,38821,269.2796,0.438843
0.5,38822,272.7218,0.442361
0.5,38823,266.4130,0.453025
0.5,38824,280.3220,0.438232
0.5,38825,273.8338,0.437078
0.5,38826,270.2126,0.457640
0.5,38827,273.8937,0.443628
0.5,38828,272.3925,0.429275
0.5,38829,268.4456,0.459249
0.5,38830,276.9887,0.429587
0.5,38831,265.1862,0.467071
0.5,38832,271.7025,0.441690
0.5,38833,271.8073,0.429648
0.5,38834,271.5920,0.432953
0.5,38835,264.0395,0.476391
0.5,38836,275.3202,0.431763
0.5,38837,272.7466,0.438766
0.5,38838,262.9481,0.464248
0.5,38839,271.7056,0.444926
0.5,38840,273.1602,0.437491
0.5,38841,268.4619,0.454961
0.5,38842,270.4018,0.450968
0.5,38843,266.0128,0.462834
0.5,38844,265.9355,0.467371
0.5,38845,272.1796,0.425486
0.5,38846,269.0494,0.448745
0.5,38847,259.7050,0.460199
0.5,38848,271.0469,0.455321
0.5,38849,270.3978,0.443163
0.5,38850,278.1072,0.432977
0.5,38851,273.0691,0.444628
0.5,38852,270.1143,0.446718
0.5,38853,274.7108,0.449542
0.5,38854,267.0681,0.437085
0.5,38855,268.7415,0.449460
0.5,38856,271.5698,0.430198
0.5,38857,271.5085,0.443142
0.5,38858,271.6991,0.466375
0.5,38859,263.7579,0.472602
0.5,38860,267.9369,0.471653
0.5,38861,274.6519,0.433484
0.5,38862,263.9835,0.457563
0.5,38863,270.6914,0.445899
0.5,38864,269.3371,0.455683
0.5,38865,263.6239,0.468974
0.5,38866,269.2456,0.451995
0.5,38867,270.1436,0.453636
0.5,38868,269.9147,0.446835
0.5,38869,269.4813,0.449473
0.5,38870,269.1665,0.444251
0.5,38871,269.7064,0.448598
0.5,38872,274.9524,0.431658
0.5,38873,271.0649,0.442641
0.5,38874,257.4550,0.478051
0.5,38875,265.9697,0.459872
0.5,38876,266.1217,0.445116
0.5,38877,272.9922,0.457389
0.5,38878,275.9553,0.434106
0.5,38879,267.4124,0.454255
0.5,38880,275.0790,0.439991
0.5,38881,272.1309,0.448858
0.5,38882,269.7499,0.436966
0.5,38883,266.9974,0.453015
0.5,38884,265.7967,0.440852
0.5,38885,273.5324,0.444111
0.5,38886,274.1409,0.441772
0.5,38887,267.0601,0.453982
0.5,38888,261.9491,0.480207
0.5,38889,272.1999,0.424641
0.5,38890,270.3749,0.438751
0.5,38891,270.1909,0.450328
0.5,38892,273.9404,0.441767
0.5,38893,272.9124,0.466557
0.5,38894,267.4531,0.455322
0.5,38895,275.5945,0.446774
0.5,38896,258.6273,0.470350
0.5,38897,274.9277,0.437208
0.5,38898,269.7944,0.453589
0.5,38899,269.5137,0.451396
0.5,38900,268.7381,0.468048
0.5,38901,273.0462,0.430216
0.5,38902,256.7318,0.488842
0.5,38903,272.7181,0.447230
0.5,38904,264.9673,0.459996
0.5,38905,278.8819,0.441770
0.5,38906,267.8031,0.448466
0.5,38907,268.3966,0.454088
0.5,38908,269.5676,0.448417
0.5,38909,272.2396,0.438000
0.5,38910,263.7816,0.463823
0.5,38911,270.0464,0.455984
0.5,38912,265.6249,0.443370
0.5,38913,271.9771,0.437702
0.5,38914,273.8521,0.432298
0.5,38915,265.3522,0.480044
0.5,38916,276.6815,0.430080
0.5,38917,272.1618,0.449212
0.5,38918,275.0133,0.445004
0.5,38919,272.4818,0.436698
0.5,38920,266.4973,0.462861
0.5,38921,274.6741,0.449484
0.5,38922,273.0406,0.450883
0.5,38923,266.7338,0.442149
0.5,38924,267.5656,0.450365
0.5,38925,271.3467,0.444676
0.5,38926,273.3954,0.437695
0.5,38927,268.5505,0.467409
0.5,38928,276.4966,0.434724
0.5,38929,273.2657,0.427320
0.5,38930,275.9597,0.448822
0.5,38931,263.0780,0.444712
0.5,38932,271.4165,0.440052
0.5,38933,261.2457,0.477658
0.5,38934,273.4332,0.435361
0.5,38935,265.2970,0.450631
0.5,38936,272.3010,0.458954
0.5,38937,272.5622,0.455296
0.5,38938,268.0975,0.437704
0.5,38939,264.1187,0.473883
0.5,38940,272.6969,0.449355
0.5,38941,271.4319,0.457954
0.5,38942,269.9123,0.441444
0.5,38943,271.7034,0.447136
0.5,38944,269.0322,0.451567
0.5,38945,271.5410,0.447285
0.5,38946,269.0893,0.448463
0.5,38947,268.7422,0.453359
0.5,38948,269.0807,0.448109
0.5,38949,270.8980,0.447724
0.5,38950,269.3483,0.446552
0.5,38951,271.6530,0.459529
0.5,38952,266.3064,0.453302
0.5,38953,274.7841,0.456857
0.5,38954,262.6730,0.449381
0.5,38955,268.1169,0.452944
0.5,38956,268.6341,0.438244
0.5,38957,271.5099,0.431226
0.5,38958,272.5392,0.443431
0.5,38959,276.7826,0.441390
0.5,38960,268.9540,0.423820
0.5,38961,266.0017,0.449668
0.5,38962,278.2090,0.427877
0.5,38963,262.0732,0.468958
0.5,38964,269.1828,0.432953
0.5,38965,267.4771,0.439019
0.5,38966,268.7170,0.462224
0.5,38967,272.9342,0.439585
0.5,38968,267.0055,0.464570
0.5,38969,273.7009,0.434676
0.5,38970,262.5768,0.454919
0.5,38971,265.0467,0.459475
0.5,38972,272.8807,0.443314
0.5,38973,264.5938,0.464488
0.5,38974,273.6758,0.438270
0.5,38975,269.0645,0.454276
0.5,38976,268.9906,0.450473
0.5,38977,265.6894,0.479747
0.5,38978,273.9704,0.428611
0.5,38979,270.6701,0.432135
0.5,38980,266.8383,0.434931
0.5,38981,267.1292,0.459171
0.5,38982,268.6968,0.447825
0.5,38983,270.8225,0.464056
0.5,38984,278.0086,0.425986
0.5,38985,274.1873,0.440290
0.5,38986,268.9557,0.452635
0.5,38987,271.3521,0.446499
0.5,38988,270.2169,0.441444
0.5,38989,270.4434,0.448831
0.5,38990,267.4755,0.460847
0.5,38991,272.0577,0.445733
0.5,38992,274.7920,0.432223
0.5,38993,274.5892,0.428685
0.5,38994,274.5816,0.440721
0.5,38995,270.5858,0.446922
0.5,38996,278.3135,0.430078
0.5,38997,271.5510,0.435164
0.5,38998,260.9791,0.459561
0.5,38999,268.6459,0.440417
0.5,39000,271.6846,0.444395
0.5,39001,274.7863,0.442707
0.5,39002,270.0600,0.434330
0.5,39003,266.6806,0.477711
0.5,39004,268.4437,0.435400
0.5,39005,276.3918,0.424617
0.5,39006,277.1316,0.447409
0.5,39007,273.3122,0.439228
0.5,39008,264.9655,0.471677
0.5,39009,276.5419,0.435413
0.5,39010,270.0888,0.452238
0.5,39011,267.0517,0.470084
0.5,39012,270.2457,0.458885
0.5,39013,274.2622,0.451198
0.5,39014,271.3099,0.436711
0.5,39015,268.0761,0.443408
0.5,39016,276.2055,0.442759
0.5,39017,271.0567,0.442118
0.5,39018,277.3444,0.444874
0.5,39019,262.9514,0.483348
0.5,39020,272.6744,0.463788
0.5,39021,267.2272,0.440276
0.5,39022,269.8727,0.442239
0.5,39023,271.5404,0.452943
0.5,39024,268.4940,0.469003
0.5,39025,263.1741,0.466379
0.5,39026,265.6592,0.450060
0.5,39027,270.2153,0.452489
0.5,39028,271.0555,0.448770
0.5,39029,267.1676,0.448660
0.5,39030,275.1304,0.444840
0.5,39031,268.0227,0.430742
0.5,39032,267.7429,0.467595
0.5,39033,272.1606,0.455806
0.5,39034,265.4128,0.477787
0.5,39035,282.5829,0.423413
0.5,39036,269.3333,0.449747
0.5,39037,276.4462,0.444939
0.5,39038,271.0077,0.464943
0.5,39039,270.4471,0.465834
0.5,39040,268.5499,0.455654
0.5,39041,266.0041,0.457862
0.5,39042,271.9251,0.467472
0.5,39043,272.3276,0.445649
0.5,39044,275.4902,0.439150
0.5,39045,273.0018,0.434762
0.5,39046,272.1009,0.450351
0.5,39047,262.9437,0.475904
0.5,39048,271.1195,0.443254
0.5,39049,270.0860,0.440697
0.5,39050,276.2865,0.432535
0.5,39051,262.5978,0.468357
0.5,39052,276.0153,0.431517
0.5,39053,270.3170,0.454218
0.5,39054,270.9543,0.438232
0.5,39055,271.5276,0.444601
0.5,39056,269.7666,0.453754
0.5,39057,267.8663,0.476861
0.5,39058,280.1332,0.411706
0.5,39059,273.9406,0.432739
0.5,39060,267.3043,0.451414
0.5,39061,273.0838,0.447693
0.5,39062,271.0983,0.446493
0.5,39063,271.1709,0.439672
0.5,39064,271.3518,0.458172
0.5,39065,274.0480,0.438628
0.5,39066,274.0504,0.432742
0.5,39067,267.7978,0.452090
0.5,39068,265.2930,0.442039
0.5,39069,275.2402,0.438593
0.5,39070,273.1557,0.430341
0.5,39071,268.0864,0.451605
0.5,39072,274.4917,0.443501
0.5,39073,272.9623,0.444904
0.5,39074,263.5412,0.457830
0.5,39075,262.5884,0.448917
0.5,39076,265.3443,0.467601
0.5,39077,269.7559,0.444702
0.5,39078,263.9348,0.453603
0.5,39079,265.1084,0.452349
0.5,39080,279.6137,0.415755
0.5,39081,269.9288,0.446652
0.5,39082,273.3440,0.441733
0.5,39083,265.6607,0.467412
0.5,39084,269.6408,0.455710
0.5,39085,260.3263,0.472533
0.5,39086,268.1391,0.450006
0.5,39087,271.3350,0.434154
0.5,39088,266.4485,0.454701
0.5,39089,273.9980,0.437386
0.5,39090,271.1229,0.449659
0.5,39091,270.2168,0.443202
0.5,39092,269.4912,0.447572
0.5,39093,275.0716,0.424344
0.5,39094,270.8653,0.444378
0.5,39095,269.4164,0.447357
0.5,39096,265.6597,0.450852
0.5,39097,270.9628,0.447973
0.5,39098,277.0451,0.426488
0.5,39099,270.5345,0.437160
0.5,39100,269.8271,0.461357
0.5,39101,273.2289,0.449886
0.5,39102,272.0762,0.455836
0.5,39103,273.4383,0.436260
0.5,39104,268.9293,0.452022
0.5,39105,266.0626,0.453531
0.5,39106,271.0812,0.441318
0.5,39107,271.5624,0.464988
0.5,39108,271.0325,0.446827
0.5,39109,272.5127,0.430849
0.5,39110,269.9707,0.451558
0.5,39111,269.6294,0.436124
0.5,39112,266.7409,0.448047
0.5,39113,265.3277,0.464500
0.5,39114,275.6502,0.437110
0.5,39115,267.9568,0.460948
0.5,39116,272.2786,0.448869
0.5,39117,271.8753,0.446286
0.5,39118,275.6140,0.437671
0.5,39119,275.2305,0.445345
0.5,39120,274.1972,0.432443
0.5,39121,268.0165,0.458061
0.5,39122,266.2055,0.459954
0.5,39123,269.9161,0.457939
0.5,39124,270.8367,0.442962
0.5,39125,267.7227,0.441077
0.5,39126,274.5721,0.443271
0.5,39127,272.4896,0.440180
0.5,39128,269.1702,0.437339
0.5,39129,271.0604,0.442359
0.5,39130,276.5755,0.435308
0.5,39131,267.9546,0.448087
0.5,39132,260.8835,0.478237
0.5,39133,272.2932,0.437521
0.5,39134,269.5711,0.445990
0.5,39135,268.3238,0.450045
0.5,39136,268.8371,0.461419
0.5,39137,269.5157,0.456176
0.5,39138,269.0792,0.447734
0.5,39139,271.2404,0.472819
0.5,39140,266.8604,0.446866
0.5,39141,267.9845,0.455109
0.5,39142,271.9133,0.452169
0.5,39143,266.0830,0.472018
0.5,39144,262.2351,0.479964
0.5,39145,272.8249,0.428086
0.5,39146,271.9229,0.432369
0.5,39147,274.4064,0.434018
0.5,39148,270.7994,0.451337
0.5,39149,265.3106,0.451585
0.5,39150,272.9286,0.437133
0.5,39151,272.0284,0.460101
0.5,39152,273.5488,0.438761
0.5,39153,269.0154,0.465036
0.5,39154,265.3411,0.462154
0.5,39155,267.9161,0.466607
0.5,39156,268.9486,0.434218
0.5,39157,269.8080,0.441344
0.5,39158,268.9955,0.433989
0.5,39159,269.1481,0.437975
0.5,39160,268.9924,0.442973
0.5,39161,273.9291,0.438655
0.5,39162,269.9139,0.430293
0.5,39163,275.9422,0.429205
0.5,39164,273.4874,0.428180
0.5,39165,270.8266,0.452942
0.5,39166,267.2030,0.448803
0.5,39167,274.1399,0.428212
0.5,39168,265.8622,0.466653
0.5,39169,276.9998,0.453006
0.5,39170,266.5509,0.464589
0.5,39171,269.7703,0.436257
0.5,39172,261.3204,0.480632
0.5,39173,269.9278,0.455410
0.5,39174,271.2018,0.433007
0.5,39175,271.3550,0.454459
0.5,39176,268.8503,0.432854
0.5,39177,275.6176,0.441912
0.5,39178,270.4883,0.444876
0.5,39179,270.1132,0.437034
0.5,39180,270.9727,0.438433
0.5,39181,263.7484,0.441831
0.5,39182,268.4214,0.449890
0.5,39183,276.9213,0.438994
0.5,39184,273.9352,0.442721
0.5,39185,268.9100,0.474991
0.5,39186,269.6597,0.452435
0.5,39187,269.2224,0.466161
0.5,39188,270.8508,0.450594
0.5,39189,273.0740,0.448031
0.5,39190,271.5871,0.437929
0.5,39191,266.7742,0.449441
0.5,39192,268.4639,0.445947
0.5,39193,273.5224,0.418437
0.5,39194,271.5301,0.437125
0.5,39195,268.5101,0.449252
0.5,39196,273.6310,0.452797
0.5,39197,262.7381,0.461663
0.5,39198,268.7086,0.449488
0.5,39199,270.3131,0.438410
0.5,39200,270.9994,0.447254
0.5,39201,273.1062,0.434707
0.5,39202,266.6918,0.466124
0.5,39203,273.7820,0.430733
0.5,39204,272.8828,0.442188
0.5,39205,273.2740,0.464049
0.5,39206,272.1920,0.443429
0.5,39207,264.0229,0.459884
0.5,39208,268.8789,0.464263
0.5,39209,269.7266,0.453013
0.5,39210,271.5966,0.449207
0.5,39211,271.9926,0.445902
0.5,39212,271.9269,0.444209
0.5,39213,266.9179,0.459746
0.5,39214,268.9368,0.446473
0.5,39215,272.6479,0.425701
0.5,39216,273.2811,0.442927
0.5,39217,274.8157,0.438916
0.5,39218,265.5735,0.464013
0.5,39219,269.2455,0.448371
0.5,39220,272.1855,0.440018
0.5,39221,266.3216,0.455829
0.5,39222,276.3582,0.448285
0.5,39223,265.3227,0.467032
0.5,39224,271.7226,0.449910
0.5,39225,274.8618,0.447482
0.5,39226,266.7912,0.477951
0.5,39227,268.6570,0.452207
0.5,39228,266.6821,0.445660
0.5,39229,269.5212,0.440716
0.5,39230,274.9122,0.430049
0.5,39231,268.1255,0.447476
0.5,39232,263.4236,0.465126
0.5,39233,269.1352,0.454659
0.5,39234,265.3470,0.437982
0.5,39235,270.6415,0.439872
0.5,39236,260.6165,0.475608
0.5,39237,273.8658,0.425724
0.5,39238,268.2714,0.452272
0.5,39239,275.7396,0.442182
0.5,39240,267.5469,0.462833
0.5,39241,279.2075,0.420021
0.5,39242,269.7824,0.453248
0.5,39243,271.3877,0.459053
0.5,39244,274.2155,0.430503
0.5,39245,279.0743,0.430042
0.5,39246,271.2444,0.442958
0.5,39247,264.4374,0.463911
0.5,39248,271.7202,0.452697
0.5,39249,267.3150,0.452194
0.5,39250,272.4811,0.454495
0.5,39251,268.2329,0.456791
0.5,39252,262.4533,0.476378
0.5,39253,268.7293,0.448431
0.5,39254,272.1679,0.432190
0.5,39255,264.5364,0.453220
0.5,39256,268.6593,0.455721
0.5,39257,268.2504,0.465534
0.5,39258,266.8819,0.464847
0.5,39259,268.3929,0.450608
0.5,39260,273.2693,0.442766
0.5,39261,275.5602,0.428445
0.5,39262,273.6289,0.435934
0.5,39263,272.0016,0.444939
0.5,39264,260.7249,0.469186
0.5,39265,272.3205,0.445469
0.5,39266,265.4086,0.448122
0.5,39267,265.8175,0.461265
0.5,39268,263.4277,0.461960
0.5,39269,263.6396,0.454226
0.5,39270,264.9999,0.453496
0.5,39271,273.2846,0.440951
0.5,39272,267.4755,0.452834
0.5,39273,264.7031,0.476739
0.5,39274,272.5011,0.439620
0.5,39275,265.2261,0.451710
0.5,39276,269.9052,0.456500
0.5,39277,263.1675,0.450935
0.5,39278,269.2314,0.445873
0.5,39279,265.3833,0.473860
0.5,39280,269.7946,0.431177
0.5,39281,266.7121,0.463820
0.5,39282,274.8792,0.425211
0.5,39283,268.2701,0.441442
0.5,39284,268.4839,0.449990
0.5,39285,274.8289,0.434728
0.5,39286,275.1631,0.435495
0.5,39287,269.2885,0.456210
0.5,39288,274.7074,0.444647
0.5,39289,273.4248,0.454410
0.5,39290,270.4348,0.456856
0.5,39291,272.8382,0.446964
0.5,39292,268.7285,0.435081
0.5,39293,272.4395,0.438031
0.5,39294,268.6361,0.447716
0.5,39295,272.6286,0.450329
0.5,39296,269.6698,0.460314
0.5,39297,272.2887,0.444347
0.5,39298,269.3167,0.453528
0.5,39299,269.5777,0.447297
0.5,39300,273.6699,0.457607
0.5,39301,264.8210,0.451674
0.5,39302,270.6687,0.457249
0.5,39303,270.6128,0.432912
0.5,39304,264.1927,0.447343
0.5,39305,266.4840,0.447729
0.5,39306,262.5302,0.469125
0.5,39307,266.5293,0.432461
0.5,39308,269.2314,0.452115
0.5,39309,267.6936,0.446002
0.5,39310,274.2659,0.453975
0.5,39311,268.8752,0.441228
0.5,39312,278.9240,0.443731
0.5,39313,269.9098,0.453986
0.5,39314,270.7974,0.450156
0.5,39315,268.2746,0.450015
0.5,39316,271.6806,0.444986
0.5,39317,265.3659,0.452333
0.5,39318,268.1136,0.467679
0.5,39319,271.1776,0.443299
0.5,39320,266.4500,0.452591
0.5,39321,263.2069,0.468187
0.5,39322,262.3857,0.479202
0.5,39323,271.0573,0.438154
0.5,39324,272.1534,0.452447
0.5,39325,278.5965,0.439454
0.5,39326,270.4570,0.450995
0.5,39327,271.1090,0.447852
0.5,39328,271.5387,0.438213
0.5,39329,269.0388,0.451895
0.5,39330,264.7053,0.485314
0.5,39331,273.6226,0.451913
0.5,39332,266.7873,0.458320
0.5,39333,275.1997,0.446947
0.5,39334,271.8380,0.442550
0.5,39335,270.5686,0.450670
0.5,39336,269.8438,0.451651
0.5,39337,268.9579,0.444903
0.5,39338,266.2591,0.454146
0.5,39339,266.5408,0.470591
0.5,39340,268.9742,0.438711
0.5,39341,272.5817,0.429897
0.5,39342,269.7756,0.454794
0.5,39343,270.6786,0.436378
0.5,39344,279.6928,0.440314
0.5,39345,269.7578,0.435849
0.5,39346,269.8595,0.468847
0.5,39347,268.3277,0.455641
0.5,39348,276.6011,0.430527
0.5,39349,271.9615,0.448188
0.5,39350,266.4231,0.450176
0.5,39351,270.2621,0.454279
0.5,39352,262.5254,0.459058
0.5,39353,271.0989,0.449092
0.5,39354,272.6362,0.443997
0.5,39355,269.3925,0.439775
0.5,39356,271.2517,0.446295
0.5,39357,273.2097,0.442983
0.5,39358,279.8217,0.430529
0.5,39359,273.1420,0.433444
0.5,39360,274.7282,0.440376
0.5,39361,268.2875,0.443397
0.5,39362,268.3537,0.462138
0.5,39363,267.4556,0.454871
0.5,39364,279.8443,0.424497
0.5,39365,264.9630,0.461175
0.5,39366,268.0243,0.456138
0.5,39367,274.3386,0.434984
0.5,39368,268.1195,0.452427
0.5,39369,272.2124,0.434130
0.5,39370,277.9122,0.451093
0.5,39371,274.3659,0.424450
0.5,39372,274.9292,0.437844
0.5,39373,270.2808,0.434813
0.5,39374,278.2932,0.412933
0.5,39375,270.5974,0.436261
0.5,39376,273.5460,0.447823
0.5,39377,266.3839,0.472154
0.5,39378,272.8077,0.475539
0.5,39379,267.2536,0.452356
0.5,39380,266.8161,0.444011
0.5,39381,268.7249,0.445273
0.5,39382,274.3714,0.433383
0.5,39383,264.9509,0.446429
0.5,39384,271.8633,0.450673
0.5,39385,272.9126,0.425264
0.5,39386,273.7322,0.441707
0.5,39387,271.3421,0.436932
0.5,39388,275.0226,0.431620
0.5,39389,268.9120,0.435499
0.5,39390,269.0595,0.451491
0.5,39391,268.1079,0.456676
0.5,39392,268.1870,0.449207
0.5,39393,267.1387,0.476362
0.5,39394,271.3110,0.443802
0.5,39395,270.1574,0.447287
0.5,39396,270.3088,0.456039
0.5,39397,262.0160,0.462777
0.5,39398,275.2463,0.455029
0.5,39399,275.1560,0.434223
0.5,39400,266.0732,0.479688
0.5,39401,269.1705,0.450459
0.5,39402,270.3222,0.461967
0.5,39403,272.6601,0.460647
0.5,39404,269.4677,0.441520
0.5,39405,271.2625,0.448220
0.5,39406,269.6717,0.449451
0.5,39407,268.6561,0.438677
0.5,39408,271.6198,0.443403
0.5,39409,269.2010,0.444754
0.5,39410,265.8856,0.451818
0.5,39411,268.2797,0.469358
0.5,39412,271.7091,0.458111
0.5,39413,266.7508,0.441833
0.5,39414,273.9253,0.446742
0.5,39415,271.2311,0.446203
0.5,39416,267.8770,0.449636
0.5,39417,271.2358,0.446363
0.5,39418,267.8778,0.456799
0.5,39419,266.3195,0.482957
0.5,39420,272.6429,0.445947
0.5,39421,265.2255,0.460984
0.5,39422,269.9042,0.460507
0.5,39423,264.2930,0.449097
0.5,39424,266.8986,0.473579
